system_id,sentence
62,雖然我不買高股息
62,但我還是很感謝這些投信吸引那些定存儲蓄險資金進來台股市場
62,變成全民玩股賺大錢的時代
63,原文標題
63,過熱
63,金管會擬出手降溫
63,原文連結
63,///
63,發布時間
63,記者署名
63,工商時報魏喬怡
63,原文內容
63,國人瘋，擔心出現非理性買盤，金管會擬出手降溫
63,據了解，金管會兵分多路，防範過
63,熱行情讓未來衍生爭議，是啟動專案金檢，二是強化新審查，三落實平準金相關揭
63,露，四新增廣告行為規範，調查網紅與投信間合作，是否出現不當行銷等
63,金管會透露，目前正針對網紅行銷擬定精進措施，另外針對監理也會視市場狀況，
63,祭出進步的管理措施
63,金管會指出，投信投顧公會廣告行為規範中已有規定，基金公司在做置入性行銷時應在廣告
63,內容中揭露標示警語，過去只針對平面電視手機等廣告，近期崛起的網紅合作，也將
63,開始要求必須揭露及附加警語，避免民眾誤信
63,金管會已開始調查投信與網紅合作是否有相對應的報酬，若為置入性行銷是否有揭露附加
63,警語，未來將針對網紅行銷祭出精進措施，若有違反者會先以自律處置，情節重大違反
63,投信投顧法再祭出更重的罰則
63,投信投顧公會月日就以急件調查投信與網紅合作辦理廣告行銷的情形，要各投信火速填表
63,回報是否與網紅合作是哪些網紅合作內容為何
63,近年規模成長兆元，
63,，包括市價和淨
63,值出現折溢價逾，列為內部警示指標，收益平準金揭露及動用順序
63,投信顧公會今年亦
63,新增不得以年化配息率行銷基金，
63,來吸引投資人等
63,台股高息近期狂吸金，市場人士指出，
63,，今年這波因全球股市及帶動的行情熱絡，台股更氣勢如虹，月各檔紛創紀錄，中
63,信上游半導體募億元，統台灣高息動能募破億元，
63,金管會擔心資金過度集中出現非理性買盤，過去審核多快速通關，但業者透露近期已
63,有減速情形，甚至過去只有海外有額度上限億的限制，現在更傳出台股可能要訂
63,募集上限，還有針對網紅行銷控管趨嚴等措施，讓業者明顯感受到金管會出手降溫
63,心得/評論
63,真正好的，不需要限制那麼多，例如，主打元存股月配息高殖利率
63,大家有錢賺不好嗎
63,個股買堆，成本張都萬上下，殖利率~
63,現在張萬，還，這樣不好嗎
63,炒個股，個股炒，股市永動機，讚讚
64,如果我用國泰阿發申購十張
64,因為非約轉天三萬限制
64,結果我用台灣銀行帳戶網路匯款
64,這樣系統可以分辨本人帳戶嗎
65,這是的前十大成份股
65,///
65,而前大成份股包括
65,長榮權重
65,聯電權重
65,中美晶權重
65,神基權重
65,漢唐權重
65,群光
65,瑞儀
65,聯發科
65,鈊象
65,新普
65,根本就差不多呀那直接買不是樣嗎
65,為何大家都在瘋
65,只有我不懂嗎
66,我阿肥韭菜啦
66,這幾天實在太夯，搞得我也心癢癢的
66,可是我朋友直嗆我高股息睡公園啦
66,本肥實在不爽，
66,上來問下各位股市大師有沒有反來推薦給我朋友，對賭下
67,原文標題
67,快訊關門第槍
67,原文連結
67,////
67,發布時間
67,記者廖婕妤台北報導
67,/
67,原文內容
67,元大台灣價值高息募集期間市場轟動，帶動上千億元資金潮，不過協銷通路
67,應接不暇叫苦連天，玉山金旗下玉山證券開出關門第槍，宣布拒絕受理
67,申購，即日起不再讓顧客進件
67,為了避免市場過熱忽略風險，元大投信今日才發出聲明指出，募集沒有上限
67,日前皆可申購，不過投資人進場要注意風險，不料發文還沒到半小時，協力銷售的通
67,路已先宣告暫停受理，再次引起未完成申購的民眾憂心來不及買進
67,證券營業員私下透露，還沒開始募集之前，每日財富管理證券戶加開基金戶的申請
67,件數大概只有零星數十筆，天筆都算多，不過在熱潮之下每天都灌數百筆
67,申請進件案，審核到凌晨點不誇張希望能咬牙撐過月日募集期
67,也有不耐線上審核的民眾詢問接洽下單的窗口是否能對快速申購入帳，得到目前
67,開戶櫃檯有好幾百件的文件，我會盡快通知您喔的回應
67,除了玉山金證，永豐金證也提出導流的簡訊，希望民眾要申購可洽元大投信，不要
67,來證券平台，避免審核期太長拖過募集期間
67,心得/評論
67,玉山吃不下拉
67,好險我三歲小兒玉山用戶第天就買完了
67,不要以為老人跟大媽的財力是你預估的
67,老人聽到存百萬每個月可以領七千看他存不存
67,百億大媽站出來~~~
67,直接千萬的都有怕
68,路
68,限
68,通
68,請
68,筆
68,前
68,要
68,這波資金潮買高股息無法想像有多可怕，
68,解定存之外，
68,槓桿王出世，
68,分享直接信貸和房屋增貸硬尻，
68,呼籲說能每月爽領息幫忙付利息，
68,而且不用怕下市，
68,長期放還會上漲有價差，
68,比當年航海王之亂還誇張，
68,根本是另個國安基金的等級，
68,上次看到這種急著掏錢的人潮是買防疫險
68,真的還有人做空
69,新聞公布兩天申購金額億
69,////
69,這週破千億應該沒問題，目前已知
69,申購時間//
69,上市日期/
69,假設最後申購金額億
69,"券商應該沒想到申購金額會這麼多吧,"
69,應該還沒建滿倉，所以想問
69,建倉時間是現在到/這段時間嗎
69,有多少申購金額就要買滿嗎，還是可以/後再買
69,看到券商跟金管會都發聲提醒了
69,所以想問後續怎麼建倉
70,標的元大台灣價值高股息
70,分類空
70,分析
70,人多的地方，非常多
70,幫抬轎，這檔的支持者準備下車
70,成分股的主力也準備下車
70,散戶解定存買盤力竭，上市後的買盤才是問題
70,最好的券商，你是說那家，石油正二被下市的券商
70,進退場機制
70,上市第天有新聞效應不進場，等第二天或第三天開始進場
70,不會重壓，純粹想要告訴身邊的人
70,我買賺錢了，但是，我是放空賺錢
71,原文標題
71,台光電傳掉單殺跌停外資公司說法次看
71,原文連結
71,///
71,發布時間
71,//
71,記者署名
71,時報記者張漢綺台北報導
71,原文內容
71,受到市場傳聞台光電可能掉單影響，台光電股價連兩天重挫，今天盤中股價更
71,被打至跌停板，不過家美系外資最新報告仍維持正面看待台光電，分別維持台光電建
71,議加碼及買進評等
71,大會即將在月日登場，台達電等供應商近期股價相對強勢，台
71,光電卻傳出利空，傳聞台光電未能拿下材料訂單，而是由韓國斗山取得，受
71,此傳聞影響，台光電股價連兩天重挫
71,台光電表示，公司跟客戶都有簽保密協定，細節不方便透露，唯台光電憑藉著技術領先優
71,勢，產品開發符合產業趨勢需求，對全年營運成長充滿信心
71,美系外資最新報告則指出，市場原先預期，台光電在的市佔率是到，但我們認
71,為這樣是過度預期，我們認為台光電市佔率約，目前尚未做出最後供應商決
71,定，即使最壞情況確實發生，台光電真的掉單市佔率降為，我們預估，年/
71,年營收貢獻可能降至億元/億元，但因的銅箔基板含量持續增加，預估台
71,光電年營收及獲利仍可望持續成長，維持台光電建議加碼評等及目標價元
71,另家美系外資也維持台光電買進評等，目標價為元
71,心得/評論
71,哎不是，即時最壞情況發生，降為，年可望成長
71,這個預測我不理解了
71,目前的高本益比就是因為吃到預估高毛利，然後你說以上是過度預期，其實也有
71,可能低於，然後目標價給元
71,當大家盤子
71,又沒有這檔
72,其實政府可以反向思考下，推行高股息反而會有助於降低金融詐騙
72,因為這樣就可以讓這些年紀大的老人家把手上的資金從銀行轉到高股息，
72,這樣就可以降低被詐騙集團洗腦而造成金錢損失的機會
72,所以反而政府應該要更加鼓勵這些投信機構多多推出高股息類型
72,未來說不定就真的有機會出現週週配，日日配的高股息
72,選我正解
73,提報董事會或經董事會決議日期//
73,審計委員會通過日期//
73,財務報告或年度自結財務資訊報導期間
73,起訖日期//~////~//
73,"月日累計至本期止營業收入仟元,,"
73,月日累計至本期止營業毛利毛損仟元人身保險業不適用
73,"月日累計至本期止營業利益損失仟元,,"
73,"月日累計至本期止稅前淨利淨損仟元,,"
73,"月日累計至本期止本期淨利淨損仟元,,"
73,"月日累計至本期止歸屬於母公司業主淨利損仟元,,"
73,月日累計至本期止基本每股盈餘損失元
73,"期末總資產仟元,,,"
73,"期末總負債仟元,,,"
73,"期末歸屬於母公司業主之權益仟元,,"
73,其他應敘明事項依保險業財務報告編製準則公告
73,資料來源
73,/////
73,年還在賠錢
73,現資~~~丸子是不是要下市了
73,買這個不如買
74,這幾天被新聞狂炸，到處社團也看得到好幾篇
74,搜尋分數飆高了，不買就沒有臺灣價值是不是
74,///
74,應該有不少人是線上申購的吧
74,人氣竄升搜尋
74,共同基金的淨值是否會隨市場波動
74,///
74,這不是線上申購風險評估的最後題嗎
74,原來大家都是用搜尋來回答的
74,什麼風不風險，就是要充值台灣價值
74,，嘖嘖
74,///
75,你舉的例子不太好
75,是因為上市時間不佳
75,大盤開始跌的時候是大部分起跌
75,而且換股頻率高沒填息就換了
75,遇到空頭當然慘
75,成分股是香港跟大陸
75,亞洲區股市最慘就這兩個地區了
75,回測近期發行的
75,你要拿性質差不多的來比較
75,如這檔跟差不多時間
75,發行價
75,近期才回到發行價之上
75,底部元左右
75,加上季配息操作的好的話其實還是賺錢的
75,只是比不上同期的對手而已
75,同樣的概念
75,如果不幸遇到空頭樣會破發
75,破發就是進場攤平成本的時候
75,當然破發股利會受影響
75,所以先申購了買個入場門票賭未來
75,上市後觀察走勢淨值走勢伺機進場才是最好的方式
76,我整理幾個網路上常看到的理由，並歸納出來，大概有以下幾個點
76,發行商
76,元大群益
76,喜歡元大的人還是比較多
76,便宜
76,很多老輩存股的方式，從來都不是看總市值，而是張數，萬可以買張，但是以今天的收盤價，只能買張左右
76,那比較月月配的標的，今天收盤價格在，大約只能買不到張
76,樣都目標存張，那需要的資金就有差了
76,名稱
76,台灣精選高息
76,怎麼比得上
76,臺灣價值高息
76,取名真的很重要
76,月月配
76,喜歡現金流的，真的會更喜歡月月配，而不是季配
76,所以他們真的會看跟的成分股嗎
76,我甚至覺得他們是拿在比較吧
76,不過成分股跟母體就不同了，其實也沒辦法比
76,天時地利
76,加權指數剛好到了這個大型整數關卡，市場的氣氛又上來了，台灣人很有錢的
77,投信會怕是正常的吧，大概只有韭菜不會怕
77,台股現在歷史新高兩萬點
77,投信打著放百萬月領七千的名號招搖撞騙
77,現在連申購人數都要創歷史新高
77,現在都還沒開始配息欸
77,到時候能配息的時候要是台股回檔
77,不但破發沒有資本利得可以配
77,領息又領得不夠多配不出來
77,那到時候還不大爆炸
77,元大當初的石油正二已經被金管會罰次了
77,這次如果又出事，不被金管會釘死才怪
78,目前新聞都在講已經申購到快千億了
78,突然想到個問題不知道大家知道嗎
78,如果掛牌第天需要把千億的資金
78,次買好買滿嗎
78,這樣台股不就直衝點了
78,還是會依照標的的價格符合才會買
79,///
79,這次會那麼賣，
79,主要是因為這年年看到帶動世界經濟
79,加上好幾年的表現都非常的亮眼，
79,所以這次的等於是極大權於身
79,把所有定存族給逼出來，
79,直接宣告把錢放在銀行定存定輸給我，
79,你不信的話你可以看之前所有的表現，
79,最重要最重要我是最便宜的，
79,我是月月配，
79,我是模仿別人的，
79,集合了
79,天時元年
79,地利台灣股市穩定成長
79,人和我知道你還有定存
79,所以產生了這隻大怪物，
79,所有相關產業全部賺波，
79,銀行，證卷行，高股息股票，投資人，
79,換句話說，
79,就算明年在出現模樣的東西
79,也沒有人有錢買了
79,還是說有另外個投資大機會，
79,例如面板回春，薩克斯風吹起來
79,歡迎推文討論
80,舉例來說
80,元大臺灣價值高息
80,其他券商能不能出
80,某某臺灣價值高息
80,假若可以
80,每個券商都會出臺灣價值來募集
80,台股還不噴到萬
81,原文標題成巨獸
81,天狂吸近億
81,行員嚇有人解定存抵押房瘋搶
81,原文連結
81,////
81,發布時間
81,記者署名
81,原文內容
81,繼有國民美稱的之後，元大投信本周開始募集的元大台灣價值高息
81,颳起新波全台搶購潮
81,國泰證券近期每天新開戶數都超過月日均數
81,倍以上，玉山證券更是直接宣布停止受理申購
81,由於申購張只要萬元，特
81,別受民眾歡迎，市場傳出天已募集億，甚至有金融業員工表示，看到不少民眾哪怕
81,解定存抵押房子也買要
81,，讓他直呼太誇張
81,業界人士指出，因為每股認購金額僅元，又是月月配息，對喜歡有固定金流收入
81,的小資族極具吸引力，投資人進場幾乎成為全民運動，特別是近期台股再創新高，選
81,股更需要技巧，資金有限又無暇逐挑選標的散戶便紛紛選擇轉向的懷抱
81,有銀行員在網路貼文形容之亂，
81,在鄉下分行上班竟有坨人衝進來要匯款，有
81,阿姨要解定存萬拿房子權狀要借款的大哥還有年輕人拿提款卡問為何只能轉萬，
81,他買了張怎麼辦
81,行員傻眼不懂請先搞懂再來買跟匯啊
81,天匯款破千萬根本崩
81,潰
81,今日，元大投信特別發布新聞稿指出，元大台灣價值高息自月日正式募
81,集起，募集規模引起各界關注，對募集規模有所臆測，但在正式經證交所核備成立
81,前，市場所傳任何銷售數字均非正式數據
81,且元大投信未對個別投資人資金運用提供
81,任何建議，提醒投資前應充分了解產品特性，評估自身風險承受能力，妥善規畫個人財務
81,決策
81,也有分析師降溫呼籲人太多的地方不要去，畢竟攤開十大持股，包括長榮
81,聯發科中美晶神基等，與去年相比，漲幅都上漲至倍，未來漲幅恐怕有限，若
81,民眾以超出能力的方式來投資，當心賠了夫人又折兵
81,心得/評論
81,全民瘋零零玖肆零，抵押解定存通通來，
81,大把資金瘋狂砸入，還有人沒去申購嗎
82,原文標題快訊募集倒數
82,富邦證突喊來不及開戶要工作天
82,原文連結
82,///
82,發布時間
82,記者署名記者廖婕妤台北報導
82,原文內容
82,元大台灣價值高息正式募集倒數計時，即將在本周五日截止，不過協力通路變數頻傳，富邦證券今日傍晚突然公告開戶審核進度要個工作天，會影響申購，希望投資人諒解
82,另未來兩天，每天上午點至點會停機小時專門送件，呼籲投資人注意
82,富邦證券指出，近期基金與交易熱絡，申購開戶申請案件較多，已完成開戶資料填寫之案件，仍需進行風險承受度審核，依目前進度至少需個工作日，可能影響申購，敬請諒解
82,至於已申請開戶但尚未完成開戶的案件，富邦證券強調本公司已加速處理，惟仍需審核時間，恐將影響元大台灣價值高息之申購時程公司也向造成投資人不便致歉，希望民眾見諒
82,此外，富邦證也指出，月日至月日期間每日上午財管基金系統進行預約單傳送作業，暫停服務
82,要之後，財管信託網點通的基金理財服務將喊停
82,除了富邦證以外，玉山證今日上午也指出，暫停受理進件，開出通路停售的第槍，遭網路戲稱玉山沒有台灣價值
82,心得/評論
82,什麼
82,富邦現在也暫停了嗎
82,真的那麼誇張嗎
82,難怪我早上去買早餐的時候
82,阿姨已經把頂讓貼在門口了
82,昨天才跟我說他申購張
83,"你要申購要開財管戶阿,"
83,"很多人只開證券戶而已,"
83,"不要說富邦,"
83,"昨天問永豐現在也是要開戶來不及了阿,"
83,單子多到要周五才弄得完
83,"純紙本都要作業時間,還要對印鑑"
83,這波跟當初防疫保單有像
84,標的
84,漢唐
84,分類多/空/討論/心得
84,多
84,分析/正文
84,十大成分股
84,佔比
84,如過募集億
84,就是億買盤
84,為什麼選擇他的原因
84,股本小億好拉抬
84,目前處置第天
84,處置沒有量
84,被動買盤又要進場
84,輕易提升股價
84,進退場機制
84,隨時可進場
84,/賣出吃超大豆腐
85,小弟借這文問下
85,今天剛好有空跑去永豐金證券臨櫃申購
85,原本是想要在富邦臨櫃申購
85,我本人有富邦證券戶
85,結果因為沒有財管戶等種種原因
85,被擋下來
85,然後換去永豐金臨櫃申購
85,下就
85,就算我沒有永豐的證券戶
85,後來也是成功簽了的申購合約
85,而且也有匯款給元大
85,永豐那邊也說之後會將
85,匯到我富邦的證券戶底下
85,但現在說要有財管戶才能買
85,那我這樣子是申購失敗了
85,該不會永豐唬我吧
86,補資料
86,金融業隔夜拆款利率
86,/
86,/
86,/
86,/
87,月月配是很爽沒錯但不就跟基金樣不保本嗎
87,散戶兩萬點不敢進場買個股怕被套牢
87,那些個股聚集起來風險樣存在呀
87,為何台灣人像是瘋了樣幾百上千張在買的
87,而且每個看起來都很有把握不會賠
87,是我觀念錯誤嗎
87,其實根本不會跌
88,息
88,根本崩
88,募
88,立
88,股版最愛說的，散戶全面樂觀就是要崩盤了，還在說現在是半信半疑的兩萬點，
88,結果各個尻尻到爆炸創紀錄，還有人在喊不樂觀嗎
88,散戶都學聰明了，打不贏就加入勝率高又配息，比追高殺低看投顧的小丑好多了，
88,究竟這次不樣還是人多的地方不要去
88,美債蛙哭暈，笑死
88,賺爛投房地產，再增貸買，資金無限循環，就問怎麼輸
89,標的
89,申購
89,分類多/空/討論/心得
89,多
89,分析/正文
89,不能用常理思考雖然看起來車上很多人很重
89,但發文推文堆冷嘲熱諷
89,雖然很多人申購
89,多數人還是半信半疑
89,依據反指標特性
89,可以大量買進/號開盤出賺筆
89,預計開高走低開盤手腳要快
89,進退場機制
89,開盤量定很大隨意停利
90,大家好，相信最近大家都被，各種的新聞洗板，本來大家以為的募集規模破億已經夠誇張了，結果沒想到直接天不到就把他的紀錄直接幹掉，現在已經算是每募集天就多創次紀錄了，這種前無古人可能也後無來者的壯舉，是不是很像籃球界的山羊每得次分數就是在創造歷史呢
90,大家現在有些人在罵怎樣怎樣的，但是這也很有可能是歷史的刻了，我覺得大家應該要好好珍惜這個時刻才是
91,這隻看了很久都沒進場
91,那裡人太多不敢上
91,所以研究了這隻今年的展望跟今年可能降息的利多
91,看起來營收整年還比去年高
91,只是因為升息的關係所以毛利率被吃掉
91,中國搞成這樣還可以營收上升好像
91,外資日前天天賣
91,這幾天投信偷偷買
91,外資賣壓收斂而且少量買進
91,三條線集中
91,感覺盤整了陣子
91,好像每天可以買點進去套
91,買進等幾個月後降息慢慢漲回來
91,中期看能不能越過遠期碰觸
91,中租沒在退場的
91,///
92,原文標題老爸開口借萬買
92,她猶豫該答應
92,兩派吵翻了
92,原文連結
92,///
92,發佈時間年月日
92,記者署名周亭瑋
92,原文內容
92,元大台灣價值高息颳起波全台搶購潮，不僅帶動上億元資金，協銷通路應接
92,不暇，玉山證券更開出關門第槍，拒絕受理申購
92,就有女網友表示，
92,父親向她
92,開口借萬買
92,，雖然承諾退休金到手就還錢，她仍猶豫是否該答應
92,女網友日前在發文請益，表示剛剛回家時，我爸說要跟我借萬買，月的時
92,候他退休金會下來，不管賺賠都會還我錢，有賺還會給我分紅，要借嗎
92,對此，派網友表示願意，看感情好不好，我媽要是跟我借錢，我秒借
92,因為我知道賺
92,錢會分我如果妳老爸不是會賴賬的人就借吧看從小到大他對妳是不是守信用的
92,父親啊可以啦
92,妳放定存也是貶值而已，不如買股票，而且還是親爸爸我是會
92,借，因為我跟我爸感情很好很信任他，但越親密的人帳要算越清
92,不過，也有不少人搖頭，直言比較怕的是，沒有真的全部拿去買我肯定是不
92,借，借出去的錢就要有丟掉的打算，還不如自己投資萬最好是不要，借款去投資
92,，然後說有賺有賠都會還，這種心態就不太好了，在自己有限的能力內做事情比較好
92,明明距離退休沒多久，卻開口借錢
92,這事可能不單純
92,投資可能是包裝的理由，借錢另有事
92,由絕對不借，距離月又沒多久，為什麼不等
92,而且到時候，價格不論高低，爸爸都
92,有理由不還錢
92,還有網友建議，用妳的帳號幫他買，輸了補錢給妳，贏了扣手續費還他，爸爸可以拿到獲
92,利，妳損失頂多點點，沒有不還錢的問題妳跟他說用我的帳戶買，退休金下來再轉
92,讓
92,另外，
92,專家提醒，當市場過度追買時，這類可能發生溢價問題
92,，還有選股範圍雖是
92,全產業，仍有七成以上集中在電子業，其景氣循環特性強，當市場需求低迷時，相關個股受
92,到衝擊會很大，但同樣的進到繁榮期也會有亮眼報酬
92,心得/評論
92,大家上車了嗎
92,還有誰還沒上車
92,近日成分股無視美股律上漲
92,聽說知名分析師好像在吹他進場了
92,這樣上市第天是不是大場面
92,會溢價漲停嗎
92,會不會漲到處置呢
92,///
93,標的
93,申購台灣價值
93,分類多
93,附上座位編號
93,///
93,分析/正文
93,聽大家都再說都幫抬轎的
93,謝謝你我的抬轎超人
93,謝謝你我的護盤超人
93,想想不對勁，好像你我都是抬轎的
93,你只是在轎頭前，我只是在轎尾而已
93,我剛好有把轎子給買下來
93,///
93,本來想享受被抬轎的感覺
93,但目前的申購真的太恐怖惹
93,他是目前資金最集中的地方
93,會發生什麼事情誰也不曉得
93,"戒慎恐懼,越想不越不對勁"
93,我也跳下去起抬好了
93,╭⊙Д⊙╯╭⊙Д⊙╯╭⊙Д⊙╯
93,進退場機制
93,開盤第天掛漲停，不然就參加獎
93,不停損
94,借問下，第天上市漲跌幅限制不是也是正負嗎
94,所以/上市的股價會介於
94,元所以成分股都漲停
94,元所有成分股都跌停
94,之間，那為啥看到有些推文看到第天破發元收
94,或者第天拉高塊出之類的發言出現勒
94,還是第天有特別不同之處
94,我都搞糊塗了
95,標的
95,元大臺灣價值高息
95,分類
95,心得
95,分析/正文
95,"投資者在投資產品前最重要的就是必須想清楚這筆資金""追求""的是怎樣的報酬"
95,是
95,長期
95,資本利得
95,最大化
95,還是
95,穩定的創造
95,現金收益
95,如果追求的是第個選項，那選擇市值型絕對是最佳選擇，
95,如果是追求第二個選項，那高股息應該是非常適合的種選擇
95,我觀察很多投資者在投資之前並沒有先想這筆資金預期要獲得何種回報，
95,最造成五花八門的結果，例如買進高檔套牢大賠自認少年股神爹脆輸光等等
95,投資高股息比較正確的方式就是
95,買進並長期持有
95,，
95,魚與熊掌不可兼得，如果萌生領股息兼賺價差的概念，
95,我認為在機會成本的角度上，
95,投資高殖利率的個股，也許會比短期投資高股息還有機會大賺，
95,原因是現在高股息的產品傾向
95,月配息
95,季配息
95,，
95,高股息在~月間的除息旺季領到的股息要切成份份分別發回給投資人，
95,如果投資高殖利率的個股領息的部分沒有滯後性，填息後本金利息馬上就可以再投入，
95,資金相對靈活有優勢時間上又相比高股息更有機會優勢
95,投資高股息就好比出租個停車位，
95,出租停車位的業主，並不會隨時拿著謄本去時價登陸看現在周圍的土地或者停車位價格，
95,反倒比較關心今天有沒有人停，這個月有沒有租，停車費或者租金有沒有準時入帳，
95,所以我認為無論申購或者在次級市場購買的投資者，
95,必須有
95,收租
95,心態才能穩定帶來的
95,現金收益
95,另外我們可以看看跟樣在台股高檔發售的高股息
95,，
95,幫各位回顧下在//上市，申購價元，掛牌當天即高點收盤價
95,///
95,隨後台股在//點隨後即重摔，猶如十年線對稱跌幅，重演金融海嘯，
95,買進的無論申購或者在次級市場的股民，
95,持有到//收盤價，帳面浮虧，
95,當下定會覺得買到這甚麼夭壽慘品，心裡千百個國罵
95,賣掉以後認賠，日後鐵定會對高股息產品戒慎恐懼
95,但是如果長期持有會發生甚麼事
95,截止至//收盤價
95,過程中領的股息總共
95,扣除年第季的現金股利，所以計算下殖利率約
95,所以只要過程中忍不住，不光是股息領不到還會大賠，
95,現在申購中，直至//掛牌，購買這樣在高點發售的產品，
95,我認為可以為鑑
95,摩爾投顧的知名分析師曾在節目上提到華爾街的名言
95,///
95,行情在
95,半信半疑
95,中
95,成長
95,承通投顧的知名分析師也曾在連線節目上表示
95,///
95,牛市的六個階段，第三階段漲到不相信，
95,跟行情在半信半疑中成長有異曲同工之妙，
95,結果真的天就締造
95,卍台股大行情卍
95,上卍下卍台股兩萬大行情，即便到兩萬點還是很多人對台股有所懷疑，
95,我認為股市長期上漲的動力來自於股民的
95,，相信這個市場欣欣向榮，
95,所以只要抱持著信心長期下來市場就市越來越高，
95,未來即將持有的朋友必須堅定信念，買進持有穩定收取現金流，持之以恆
95,另外很多人在討論何時建倉
95,根據公開說明書顯示
95,///
95,必須是要在基金
95,成立日
95,起才能建倉
95,畢竟是個信託基金，基金專款專用，網路上很多人臆測元大會先佈局，
95,網路上眾說紛紜如元大投信自己是先到市場買部分或者其他經理人約好對敲
95,純屬胡說八道，規模龐大的基金必須嚴格遵守國內的證券投資信託及顧問法
95,證券投資信託事業管理規則證券投資信託基金管理辦法證券交易法等
95,///
95,很明顯還沒成立，所以根本不能建倉，
95,我個人猜測申購截止日是/，所以/送證交所，/審核，/證交所回復，
95,所以基金成立日是/，
95,原因是前檔申購截止日/，所以/送證交所，/審核，/證交所回復，
95,///
95,/日月光長榮爆大量
95,所以可以推斷/成分股會爆大量
95,還是有些熱心的投資朋友表示很多方式可以建倉，
95,但就會有疑惑的點出現，我舉些例子
95,元大投信帳上現金只有億，兩天就多億了，元大要自己先買有些不切實際
95,///
95,法人對敲，敲下去是要交割的
95,要去哪邊再找個這麼大易量體的對象，
95,可以先幫元大買貨交割持有到成立以後再賣給
95,中間的服務費怎麼算
95,手續費誰吸收
95,如果真的是對敲服務費手續費由吸收，
95,那就會導致開盤就低於淨值，如果身為個理性投資人，
95,還會願意買這種已經支付經理費管理費還要另外吸收對敲成本的商品嗎
95,更不要說基金之間互敲，根據知名柴鼠兄弟整理的台股國民人氣榜顯示，
95,////
95,目前規模大過的就個，這些規模大的基金經理人會願意冒著績效風險，
95,去幫個的基金經理人完成對敲交易嗎
95,這樣想起來真的是有些怪怪的
95,進退場機制
95,想清楚，要買高股息產品就要長期持有
96,原文標題在夯什麼
96,財經網紅點破關鍵打中市場需求
96,原文連結
96,///
96,發布時間//
96,記者署名祝蘭蕙
96,原文內容
96,統台灣高息動能與元大台灣價值高息自開募起市場討論度急
96,速升高，申購熱潮使得幾家券商宣布系統關閉，更引發外界矚目，財經網紅胡采蘋對此表
96,示，這種熱賣不單純是台股行情好所造成，
96,定是打中了某些市場的需求
96,胡采蘋在臉書粉專追劇時間發文說，市場上早就在說太多，沒想到還能大
96,賣成這樣，胡采蘋指出，
96,發行公司定是找到某些市場痛點，譬如說申購門檻低到萬
96,塊萬五，甚至大學生也能開戶，降低理財門檻
96,，所以這次到處大當機不是沒有原因
96,，門檻低，符合資格的人就多，要處理的帳戶數量就變得很多
96,胡采蘋接續提到，這次大基金特色是月配息，比過去高股息基金主流的季配息門檻
96,更低，這種行政麻煩，但便利客戶降低分紅門檻的設計，很明顯對市場是具有說服力
96,的
96,她舉例，若暑假存個月，開學交學費了，也有個月的配息可拿
96,此外，
96,民眾苦於銀行低利率已久，因此去年美債熱翻，兼有高債息和降息後交易價格
96,漲幅，大受市場歡迎
96,，胡采蘋認為，
96,兼有利息與價格的優點觸發了和這檔基
96,金的設計理念
96,胡采蘋最後說，透過這次事件可得知，
96,市場上還是有很多需求是未被滿足的
96,，無論是金融
96,業還是科技業，或餐飲旅館零售電商，好好設計產品，把產品做好賣好，永遠都有空間
96,，永遠都有很多值得做的事情，這檔產品真的是值得列入教案
96,貼文出，網友們紛紛留言，市場的需求跟人的慾望樣沒辦法滿足，把產品設計做好
96,自然就會有人來買再同意不過了
96,好好設計產品，把產品做好賣好，永遠都有空
96,間，永遠都有很多值得做的事情妳妳就是妳
96,鄉民們預購了沒
96,末段的
96,結論很經典
96,心得/評論
96,這次/熱賣
96,是否是真的是有打到市場上的需求
96,解決了些大家的痛點
96,台股的門檻也算直有在降低
96,未來會有更多這類低門檻月配息的商品出現
97,年是發次，你不想被扣跨行手續費也有線上可以改帳戶，而且對多張大戶來說反
97,而少交補充保費
97,他拿去周轉你也可以買投信本身啊，元大金不也漲波了
97,這個已經有算過了啦，越到後面平準金的比例越低，而且光申購就這麼大量，等
97,真的上市未必有如此規模的買盤去稀釋股利吧
97,你也知道跟傳統基金比算低了
97,全世界那麼大，環境不樣硬要比沒意思，國外也有便宜透
97,天你買嗎
97,給我自己弄可能賣兩次還不只喔，更何況也不是全部成分股都會換，真的在意還是建議買投
97,信本身當莊家
97,那我用低標算，好嗎，除以是每月
97,領到股利就是丟回去繼續滾，方便計算不考慮手續費跟股價波動了
97,放下個月變，用當基底領下個月的變我感覺直不賣吧，光
97,這
97,個連乘的複利也很驚人了吧，即使最極端情況下都讓你左手換右手
97,年後你也無成本了，而且集中配息也容易受短暫消息面影響，根本不用管哪裡有風聲要降
97,息，哪裡外資賣超
97,"確實我也認同沒人知道未來殖利率的表現，不過高殖利率加上低本益比加上高,通常代表"
97,間公司算相對便宜的成長股，這種邏輯下挑不到那種天天漲停板的公司，不過如果要穩定
97,現金流綽綽有餘了
97,高手個早上就了實在不用買
97,上班忙或怕麻煩懶得看盤研究就可以買，我就是
97,營業員說多得是解定存買的，算式都來到年回本了是有差這幾個月
98,期待可以帶來怎麼樣的報酬
98,可以先想想之後可能會發生怎樣的劇本
98,有沒有可能上市之後陣子，大盤就跌到比目前低的位置
