system_id,word,pos
79,穩定,VHC
79,成長,VH
79,人,Na
79,和,Caa
79,我,Nh
79,知道,VK
79,你,Nh
79,還,D
79,有,V_2
79,定存,Na
79,所以,Cbb
79,產生,VHC
79,了,Di
79,這,Nep
79,隻,Nf
79,大,VH
79,怪物,Na
79,，,COMMACATEGORY
79,所有,Neqa
79,相關,VH
79,產業,Na
79,全部,Neqa
79,賺波,VA
79,，,COMMACATEGORY
79,銀行,Nc
79,，,COMMACATEGORY
79,證卷行,Na
79,，,COMMACATEGORY
79,高,VH
79,股息,Na
79,股票,Na
79,，,COMMACATEGORY
79,投資人,Na
79,，,COMMACATEGORY
79,換句話說,Dk
79,，,COMMACATEGORY
79,就算,Cbb
79,明年,Nd
79,在,P
79,出現,VH
79,模樣,Na
79,的,DE
79,東西,Na
79,也,D
79,沒有,VJ
79,人,Na
79,有錢,VH
79,買,VC
79,了,Di
79,還是,D
79,說,VE
79,有,V_2
79,另外,Da
79,個,Nf
79,投資,VC
79,大,VH
79,機會,Na
79,，,COMMACATEGORY
79,例如,P
79,面板,Na
79,回春,VH
79,，,COMMACATEGORY
79,薩克斯風,Na
79,吹起來,VA
79,歡迎,VJ
79,推文,Na
79,討論,VE
80,舉例,VA
80,來,D
80,說,VE
80,元大,Nb
80,臺灣,Nc
80,價值,Na
80,高息,Na
80,其他,Neqa
80,券商,Na
80,能不能,D
80,出,VC
80,某某,Nep
80,臺灣,Nc
80,價值,Na
80,高息,Na
80,假若,Cbb
80,可以,D
80,每,Nes
80,個,Nf
80,券商,Na
80,都,D
80,會,D
80,出,VC
80,臺灣,Nc
80,價值,Na
80,來,D
80,募集,VC
80,台股,Na
80,還,D
80,不,D
80,噴到,VC
80,萬,Neu
81,原文,Na
81,標題,Na
81,成,VG
81,巨獸,Na
81,天,Na
81,狂,VH
81,吸,VC
81,近,Da
81,億,Neu
81,行員,Na
81,嚇,VJ
81,有,V_2
81,人,Na
81,解定,VB
81,存抵,VCL
81,押房,Nc
81,瘋,VH
81,搶,VD
81,原文,Na
81,連結,VC
81,////,FW
81,發布,VC
81,時間,Na
81,記者,Na
81,署名,VC
81,原文,Na
81,內容,Na
81,繼,P
81,有,V_2
81,國民,Na
81,美稱,Na
81,的,DE
81,之後,Ng
81,，,COMMACATEGORY
81,元大,Nb
81,投信,Na
81,本,Nes
81,周,Nd
81,開始,VL
81,募集,VC
81,的,DE
81,元大,Nb
81,台灣,Nc
81,價值,Na
81,高息,Na
81,颳,VC
81,起,Di
81,新,VH
81,波,Na
81,全,Neqa
81,台,Nc
81,搶購,VC
81,潮,Na
81,國泰,Nb
81,證券,Na
81,近期,Nd
81,每,Nes
81,天,Nf
81,新,VH
81,開戶數,Na
81,都,D
81,超過,VJ
81,月,Na
81,日,Na
81,均數,Na
81,倍,Na
81,以上,Ng
81,，,COMMACATEGORY
81,玉山,Nc
81,證券,Na
81,更,Dfa
81,是,SHI
81,直接,VH
81,宣布,VE
81,停止,VF
81,受理,VC
81,申購,VC
81,由於,Cbb
81,申購,VC
81,張,Nb
81,只要,Cbb
81,萬,Neu
81,元,Nf
81,，,COMMACATEGORY
81,特,D
81,別,D
81,受,P
81,民眾,Na
81,歡迎,VJ
81,，,COMMACATEGORY
81,市場,Nc
81,傳出,VC
81,天,Nc
81,已,D
81,募集,VC
81,億,Neu
81,，,COMMACATEGORY
81,甚至,D
81,有,V_2
81,金融業,Na
81,員工,Na
81,表示,VE
81,，,COMMACATEGORY
81,看到,VE
81,不少,Neqa
81,民眾,Na
81,哪怕,VK
81,解定,VC
81,存,VC
81,抵押,VC
81,房子,Na
81,也,D
81,買,VC
81,要,D
81,，,COMMACATEGORY
81,讓,VL
81,他,Nh
81,直,D
81,呼,VE
81,太,Dfa
81,誇張,VHC
81,業界,Nc
81,人士,Na
81,指出,VE
81,，,COMMACATEGORY
81,因為,Cbb
81,每,Nes
81,股,Nf
81,認購,VC
81,金額,Na
81,僅元,DM
81,，,COMMACATEGORY
81,又,D
81,是,SHI
81,月月,Neqa
81,配息,Na
81,，,COMMACATEGORY
81,對,P
81,喜歡,VK
81,有,V_2
81,固定,VHC
81,金流,Na
81,收入,Na
81,的,DE
81,小,VH
81,資族,Na
81,極,Dfa
81,具,VJ
81,吸引力,Na
81,，,COMMACATEGORY
81,投資人,Na
81,進場,VA
81,幾乎,Da
81,成為,VG
81,全民,Na
81,運動,Na
81,，,COMMACATEGORY
81,特別,VH
81,是,SHI
81,近期,Nd
81,台股,Na
81,再,D
81,創,VC
81,新高,Na
81,，,COMMACATEGORY
81,選,VC
81,股,Na
81,更,D
81,需要,VK
81,技巧,Na
81,，,COMMACATEGORY
81,資金,Na
81,有限,VH
81,又,Caa
81,無暇,VH
81,逐,P
81,挑選,VC
81,標的,Na
81,散戶,Na
81,便,D
81,紛紛,D
81,選擇,VC
81,轉向,VA
81,的,DE
81,懷抱,Na
81,有,V_2
81,銀行員,Na
81,在,P
81,網路,Na
81,貼文,Na
81,形容,VE
81,之,DE
81,亂,VH
81,，,COMMACATEGORY
81,在,P
81,鄉下,Nc
81,分行,Nc
81,上班,VA
81,竟,D
81,有,V_2
81,坨人,Na
81,衝進來,VA
81,要,D
81,匯款,VB
81,，,COMMACATEGORY
81,有,V_2
81,阿姨,Na
81,要,D
81,解定,VA
81,存萬,Neu
81,拿,VC
81,房子權狀,Na
81,要,D
81,借款,VA
81,的,DE
81,大哥,Na
81,還,D
81,有,V_2
81,年輕人,Na
81,拿,VC
81,提款卡,Na
81,問,VE
81,為何,D
81,只,Da
81,能,D
81,轉萬,VH
81,，,COMMACATEGORY
81,他,Nh
81,買,VC
81,了,Di
81,張,Nf
81,怎麼辦,VH
81,行員,Na
81,傻眼,VH
81,不,D
81,懂,VK
81,請,VF
81,先,D
81,搞懂,VE
81,再,D
81,來,D
81,買,VC
81,跟,P
81,匯,VD
81,啊,T
81,天匯款,Na
81,破,VC
81,千萬,D
81,根本,D
81,崩,VH
81,潰,VH
81,今日,Nd
81,，,COMMACATEGORY
81,元大,Nb
81,投信,Na
81,特別,VH
81,發布,VC
81,新聞稿,Na
81,指出,VE
81,，,COMMACATEGORY
81,元大,Nb
81,台灣,Nc
81,價值,Na
81,高息,Na
81,自,P
81,月,Na
81,日,Nd
81,正式,VH
81,募,VC
81,集起,VC
81,，,COMMACATEGORY
81,募集,VC
81,規模,Na
81,引起,VC
81,各界,Na
81,關注,VJ
81,，,COMMACATEGORY
81,對,P
81,募集,VC
81,規模,Na
81,有所,VJ
81,臆測,VE
81,，,COMMACATEGORY
81,但,Cbb
81,在,P
81,正式,VH
81,經,P
81,證交所,Nc
81,核備,VA
81,成立,VC
81,前,Ncd
81,，,COMMACATEGORY
81,市場,Nc
81,所,D
81,傳,VD
81,任何,Neqa
81,銷售,VC
81,數字,Na
81,均,D
81,非正式,A
81,數據,Na
81,且,Cbb
81,元大,Nb
81,投信,Na
81,未,D
81,對,P
81,個別,A
81,投資人,Na
81,資金,Na
81,運用,VC
81,提供,VD
81,任何,Neqa
81,建議,Na
81,，,COMMACATEGORY
81,提醒,VE
81,投資,VC
81,前,Ng
81,應,D
81,充分,VH
81,了,Di
81,解,VC
81,產品,Na
81,特性,Na
81,，,COMMACATEGORY
81,評估,VE
81,自身,Nh
81,風險,Na
81,承受,VC
81,能力,Na
81,，,COMMACATEGORY
81,妥善,VH
81,規畫,VC
81,個人,Nh
81,財務,Na
81,決策,Na
81,也,D
81,有,V_2
81,分析師,Na
81,降溫,VH
81,呼籲,VE
81,人,Na
81,太多,VH
81,的,DE
81,地方,Na
81,不要,D
81,去,VCL
81,，,COMMACATEGORY
81,畢竟,D
81,攤開,VC
81,十,Neu
81,大,VH
81,持股,Na
81,，,COMMACATEGORY
81,包括,VK
81,長榮,Nb
81,聯發科,Nb
81,中,Ng
81,美晶,Na
81,神基,Nb
81,等,Cab
81,，,COMMACATEGORY
81,與,P
81,去年,Nd
81,相比,VB
81,，,COMMACATEGORY
81,漲幅,Na
81,都,D
81,上漲,VH
81,至,P
81,倍,Na
81,，,COMMACATEGORY
81,未來,Nd
81,漲幅,Na
81,恐怕,D
81,有限,VH
81,，,COMMACATEGORY
81,若,Cbb
81,民眾,Na
81,以,P
81,超出,VJ
81,能力,Na
81,的,DE
81,方式,Na
81,來,D
81,投資,VC
81,，,COMMACATEGORY
81,當心,VK
81,賠,VD
81,了,Di
81,夫人,Na
81,又,D
81,折兵,VH
81,心得,Na
81,/,FW
81,評論,Na
81,全民,Na
81,瘋,VH
81,零零玖,VH
81,肆零,VH
81,，,COMMACATEGORY
81,抵押,VC
81,解定,VB
81,存通,Na
81,通來,VH
81,，,COMMACATEGORY
81,大,VH
81,把,Nf
81,資金,Na
81,瘋狂,VH
81,砸入,VC
81,，,COMMACATEGORY
81,還,D
81,有,V_2
81,人,Na
81,沒,D
81,去,D
81,申購,VC
81,嗎,T
82,原文,Na
82,標題,Na
82,快訊,Na
82,募集,VC
82,倒數,VA
82,富邦證,Nb
82,突,D
82,喊,VE
82,來不及,D
82,開戶,VA
82,要,D
82,工作,VA
82,天,Nc
82,原文,Na
82,連結,VC
82,///,FW
82,發布,VC
82,時間,Na
82,記者,Na
82,署名,VC
82,記者,Na
82,廖婕妤,Nb
82,台北,Nc
82,報導,VE
82,原文,Na
82,內容,Na
82,元大,Nb
82,台灣,Nc
82,價值,Na
82,高息,Na
82,正式,VH
82,募集,VC
82,倒數,VA
82,計時,VA
82,，,COMMACATEGORY
82,即將,D
82,在,P
82,本,Nes
82,周,Nd
82,五日,Nd
82,截止,VH
82,，,COMMACATEGORY
82,不過,Cbb
82,協力,VH
82,通路,Na
82,變數,Na
82,頻傳,VH
82,，,COMMACATEGORY
82,富邦,Nb
82,證券,Na
82,今日,Nd
82,傍晚,Nd
82,突然,D
82,公告,VE
82,開戶,VA
82,審核,VC
82,進度,Na
82,要,VC
82,個,Nf
82,工作天,Na
82,，,COMMACATEGORY
82,會,D
82,影響,VC
82,申購,VC
82,，,COMMACATEGORY
82,希望,VK
82,投資人,Na
82,諒解,VK
82,另,Cbb
82,未來,Nd
82,兩,Neu
82,天,Nf
82,，,COMMACATEGORY
82,每,Nes
82,天,Nf
82,上午,Nd
82,點,VC
82,至,P
82,點會,VC
82,停機,VH
82,小時,Na
82,專門,VL
82,送件,VA
82,，,COMMACATEGORY
82,呼籲,VE
82,投資人,Na
82,注意,VK
82,富邦,Nb
82,證券,Na
82,指出,VE
82,，,COMMACATEGORY
82,近期,Nd
82,基金,Na
82,與,Caa
82,交易,Na
82,熱絡,VH
82,，,COMMACATEGORY
82,申購,VC
82,開戶,VA
82,申請,VF
82,案件,Na
82,較多,VH
82,，,COMMACATEGORY
82,已,D
82,完成,VC
82,開戶,VA
82,資料,Na
82,填寫,VC
82,之,DE
82,案件,Na
82,，,COMMACATEGORY
82,仍,D
82,需,D
82,進行,VC
82,風險,Na
82,承受度,Na
82,審核,VC
82,，,COMMACATEGORY
82,依,P
82,目前,Nd
82,進度,Na
82,至少,Da
82,需,VK
82,個,Nf
82,工作日,Nd
82,，,COMMACATEGORY
82,可能,D
82,影響,VC
82,申購,VC
82,，,COMMACATEGORY
82,敬請,VF
82,諒解,VK
82,至於,P
82,已,D
82,申請,VF
82,開戶,VA
82,但,Cbb
82,尚未,D
82,完成,VC
82,開戶,VA
82,的,DE
82,案件,Na
82,，,COMMACATEGORY
82,富邦,Nb
82,證券,Na
82,強調,VE
82,本,Nes
82,公司,Nc
82,已,D
82,加速,D
82,處理,VC
82,，,COMMACATEGORY
82,惟,Da
82,仍,D
82,需,D
82,審核,VC
82,時間,Na
82,，,COMMACATEGORY
82,恐,VK
82,將,D
82,影響,VC
82,元大,Nb
82,台灣,Nc
82,價值,Na
82,高息,Na
82,之,DE
82,申購,VC
82,時程,Na
82,公司,Nc
82,也,D
82,向,P
82,造成,VK
82,投資人,Na
82,不便,D
82,致歉,VB
82,，,COMMACATEGORY
82,希望,VK
82,民眾,Na
82,見諒,VA
82,此外,Cbb
82,，,COMMACATEGORY
82,富邦證,Nb
82,也,D
82,指出,VE
82,，,COMMACATEGORY
82,月,Na
82,日,Na
82,至,Caa
82,月,Na
82,日,Nc
82,期間,Na
82,每日,Nb
82,上午,Nd
82,財管,Na
82,基金,Na
82,系統,Na
82,進行,VC
82,預約單,Na
82,傳送,Nv
82,作業,Na
82,，,COMMACATEGORY
82,暫停,VHC
82,服務,VC
82,要,D
82,之後,Ng
82,，,COMMACATEGORY
82,財管,Na
82,信託網點通,Na
82,的,DE
82,基金,Na
82,理財,VA
82,服務,VC
82,將,D
82,喊,VE
82,停,VHC
82,除了,P
82,富邦證,Na
82,以外,Ng
82,，,COMMACATEGORY
82,玉山證,Nb
82,今日,Nd
82,上午,Nd
82,也,D
82,指出,VE
82,，,COMMACATEGORY
82,暫停,VHC
82,受理,VC
82,進件,VA
82,，,COMMACATEGORY
82,開出,VC
82,通路,Na
82,停售,VD
82,的,DE
82,第,Neu
82,槍,Nf
82,，,COMMACATEGORY
82,遭,P
82,網路,Na
82,戲稱,VE
82,玉山,Nc
82,沒有,VJ
82,台灣,Nc
82,價值,Na
82,心得,Na
82,/,FW
82,評論,Na
82,什麼,Nep
82,富邦,Nb
82,現在,Nd
82,也,D
82,暫停,VHC
82,了,T
82,嗎,T
82,真的,D
82,那麼,D
82,誇張,VHC
82,嗎,T
82,難怪,D
82,我,Nh
82,早上,Nd
82,去,D
82,買,VC
82,早餐,Na
82,的,DE
82,時候,Na
82,阿姨,Na
82,已經,D
82,把,P
82,頂讓,VD
82,貼,VC
82,在,P
82,門口,Nc
82,了,T
82,昨天,Nd
82,才,Da
82,跟,P
82,我,Nh
82,說,VE
82,他,Nh
82,申購,VC
82,張,Nb
83,你,Nh
83,要,D
83,申購,VC
83,要,D
83,開,VC
83,財管戶,Na
83,阿,T
83,",",COMMACATEGORY
83,很多,Neqa
83,人,Na
83,只,Da
83,開,VC
83,證券戶,Na
83,而已,T
83,",",COMMACATEGORY
83,不要,D
83,說,VE
83,富邦,Nb
83,",",COMMACATEGORY
83,昨天,Nd
83,問,VE
83,永豐,Nb
83,現在,Nd
83,也,D
83,是,SHI
83,要,D
83,開戶,VA
83,來不及,VH
83,了,T
83,阿,T
83,",",COMMACATEGORY
83,單子,Na
83,多,VH
83,到,P
83,要,D
83,周五,Nd
83,才,Da
83,弄得,VK
83,完,VH
83,純紙本,Na
83,都,D
83,要,D
83,作業,VA
83,時間,Na
83,",",COMMACATEGORY
83,還,D
83,要,D
83,對,P
83,印鑑,Na
83,這,Nep
83,波,Nf
83,跟,P
83,當初,Nd
83,防疫,VA
83,保單,Na
83,有,V_2
83,像,VG
84,標的,Na
84,漢唐,Nd
84,分類,Na
84,多,VH
84,/,FW
84,空,Na
84,/,FW
84,討論,VE
84,/,FW
84,心得,Na
84,多,VH
84,分析,VC
84,/,FW
84,正文,Na
84,十,Neu
84,大,VH
84,成分股,Na
84,佔,VJ
84,比,P
84,如,P
84,過,VCL
84,募集,VC
84,億,Neu
84,就是,Cbb
84,億,Neu
84,買盤,Na
84,為什麼,D
84,選擇,VC
84,他,Nh
84,的,DE
84,原因,Na
84,股本,Na
84,小億,D
84,好,VH
84,拉抬,VC
84,目前,Nd
84,處置,VC
84,第,Neu
84,天,Nf
84,處置,VC
84,沒有,VJ
84,量,Na
84,被動,VH
84,買盤,Na
84,又,D
84,要,D
84,進場,VA
84,輕易,D
84,提升,VC
84,股價,Na
84,進,VCL
84,退場,VA
84,機制,Na
84,隨時,D
84,可,D
84,進場,VA
84,/,FW
84,賣出,VC
84,吃,VC
84,超大,A
84,豆腐,Na
85,小弟,Na
85,借,VD
85,這,Nep
85,文,Na
85,問,VE
85,下,Ncd
85,今天,Nd
85,剛好,Da
85,有空,VH
85,跑去,VCL
85,永豐金,Nb
85,證券,Na
85,臨櫃,VA
85,申購,VC
85,原本,D
85,是,SHI
85,想要,VE
85,在,P
85,富邦,Nb
85,臨櫃,VA
85,申購,VC
85,我,Nh
85,本人,Nh
85,有,V_2
85,富邦,Nb
85,證券戶,Na
85,結果,Dk
85,因為,Cbb
85,沒有,VJ
85,財管戶,Na
85,等,Cab
85,種種,Neqa
85,原因,Na
85,被,P
85,擋下來,VB
85,然後,D
85,換去,VC
85,永豐,Nb
85,金臨櫃,Na
85,申購,VC
85,下,Ncd
85,就,D
85,就算,Cbb
85,我,Nh
85,沒有,VJ
85,永豐,Nb
85,的,DE
85,證券戶,Na
85,後來,Nd
85,也,D
85,是,SHI
85,成功,VH
85,簽,VC
85,了,Di
85,的,DE
85,申購,VC
85,合約,Na
85,而且,Cbb
85,也,D
85,有,V_2
85,匯款,Na
85,給,P
85,元大,Nb
85,永豐,Nb
85,那邊,Ncd
85,也,D
85,說,VE
85,之後,Ng
85,會,D
85,將,D
85,匯到,VD
85,我,Nh
85,富邦,Nb
85,的,DE
85,證券戶,Na
85,底下,Ncd
85,但,Cbb
85,現在,Nd
85,說,VE
85,要,D
85,有,V_2
85,財管戶,Na
85,才,Da
85,能,D
85,買,VC
85,那,Dk
85,我,Nh
85,這樣子,VH
85,是,SHI
85,申購,VC
85,失敗,VH
85,了,T
85,該,D
85,不會,D
85,永豐,Nb
85,唬,VC
85,我,Nh
85,吧,T
86,補,VC
86,資料,Na
86,金融業,Na
86,隔夜,D
86,拆款,VA
86,利率,Na
86,/,FW
86,/,FW
86,/,FW
86,/,FW
87,月月配,Na
87,是,SHI
87,很,Dfa
87,爽,VH
87,沒,VJ
87,錯,Na
87,但,Cbb
87,不,D
87,就,D
87,跟,P
87,基金樣,Na
87,不,D
87,保本,VH
87,嗎,T
87,散戶,Na
87,兩萬,Neu
87,點,Nf
87,不,D
87,敢,VL
87,進場,VA
87,買,VC
87,個股,Na
87,怕,VK
87,被,P
87,套牢,VC
87,那些,Neqa
87,個股,Na
87,聚集,VAC
87,起來,Di
87,風險,Na
87,樣,Ng
87,存在,VA
87,呀,T
87,為何,D
87,台灣人,Na
87,像是,SHI
87,瘋,VH
87,了,Di
87,樣,Na
87,幾百,Neu
87,上千,Neu
87,張,Nf
87,在,D
87,買,VC
87,的,DE
87,而且,Cbb
87,每,Nes
87,個,Nf
87,看起來,D
87,都,D
87,很,Dfa
87,有,V_2
87,把握,Na
87,不會,D
87,賠,VD
87,是,SHI
87,我,Nh
87,觀念,Na
87,錯誤,VH
87,嗎,T
87,其實,D
87,根本,D
87,不會,D
87,跌,VA
88,息,Na
88,根本,D
88,崩,VH
88,募,VC
88,立,VC
88,股版,Na
88,最,Dfa
88,愛,VL
88,說,VE
88,的,T
88,，,COMMACATEGORY
88,散戶,Na
88,全面,D
88,樂觀,VH
88,就,D
88,是,SHI
88,要,D
88,崩盤,VH
88,了,T
88,，,COMMACATEGORY
88,還,D
88,在,P
88,說,VE
88,現在,Nd
88,是,SHI
88,半信半疑,VI
88,的,DE
88,兩萬,Neu
88,點,Nf
88,，,COMMACATEGORY
88,結果,Dk
88,各,Nes
88,個,Nf
88,尻尻,Na
88,到,P
88,爆炸,VH
88,創紀錄,VA
88,，,COMMACATEGORY
88,還,D
88,有,V_2
88,人,Na
88,在,D
88,喊,VE
88,不,D
88,樂觀,VH
88,嗎,T
88,散戶,Na
88,都,D
88,學,VC
88,聰明,VH
88,了,T
88,，,COMMACATEGORY
88,打,VC
88,不,D
88,贏,VD
88,就,D
88,加入,VC
88,勝率,Na
88,高,VH
88,又,Caa
88,配息,Na
88,，,COMMACATEGORY
88,比,P
88,追高,VH
88,殺低,VC
88,看,VC
88,投顧,A
88,的,DE
88,小丑,Na
88,好,VH
88,多,Neqb
88,了,T
88,，,COMMACATEGORY
88,究竟,D
88,這,Nep
88,次,Nf
88,不樣,VH
88,還是,D
88,人,Na
88,多,VH
88,的,DE
88,地方,Na
88,不要,D
88,去,VCL
88,美債蛙,Na
88,哭暈,VH
88,，,COMMACATEGORY
88,笑死,VHC
88,賺,VC
88,爛,VH
88,投,VC
88,房地產,Na
88,，,COMMACATEGORY
88,再,D
88,增貸,VD
88,買,VC
88,，,COMMACATEGORY
88,資金,Na
88,無限,VH
88,循環,Na
88,，,COMMACATEGORY
88,就,D
88,問,VE
88,怎麼,D
88,輸,VD
89,標的,Na
89,申購,VC
89,分類,Na
89,多,VH
89,/,FW
89,空,Na
89,/,FW
89,討論,VE
89,/,FW
89,心得,Na
89,多,VH
89,分析,VC
89,/,FW
89,正文,Na
89,不能,D
89,用,P
89,常理,Na
89,思考,VE
89,雖然,Cbb
89,看起來,D
89,車,Na
89,上,Ncd
89,很多,Neqa
89,人,Na
89,很,Dfa
89,重,VH
89,但,Cbb
89,發文,VC
89,推文堆,Na
89,冷嘲熱諷,VB
89,雖然,Cbb
89,很多,Neqa
89,人,Na
89,申購,VC
89,多數,Neqa
89,人,Na
89,還是,D
89,半信半疑,VI
89,依據,P
89,反,VC
89,指標,Na
89,特性,Na
89,可以,D
89,大量,Neqa
89,買進,VC
89,/,FW
89,號,Na
89,開盤出,VC
89,賺,VC
89,筆,Na
89,預計,VE
89,開高走低,VH
89,開盤,VA
89,手腳,Na
89,要,D
89,快,VH
89,進,VCL
89,退場,VA
89,機制,Na
89,開盤量,Na
89,定,VC
89,很,Dfa
89,大,VH
89,隨意,VH
89,停利,VA
90,大家,Nh
90,好,VH
90,，,COMMACATEGORY
90,相信,VK
90,最近,Nd
90,大家,Nh
90,都,D
90,被,P
90,，,COMMACATEGORY
90,各,Nes
90,種,Nf
90,的,DE
90,新聞,Na
90,洗板,VA
90,，,COMMACATEGORY
90,本來,D
90,大家,Nh
90,以為,VE
90,的,DE
90,募集,VC
90,規模,Na
90,破億,VH
90,已經,D
90,夠,Dfa
90,誇張,VHC
90,了,T
90,，,COMMACATEGORY
90,結果,Dk
90,沒想到,D
90,直接,VH
90,天,Na
90,不,D
90,到,VCL
90,就,D
90,把,P
90,他,Nh
90,的,DE
90,紀錄,Na
90,直接,VH
90,幹掉,VC
90,，,COMMACATEGORY
90,現在,Nd
90,已經,D
90,算是,VG
90,每,Nes
90,募集,VC
90,天,Na
90,就,D
90,多,VH
90,創次,VA
90,紀錄,Na
90,了,Di
90,，,COMMACATEGORY
90,這,Nep
90,種,Nf
90,前,Ncd
90,無,VJ
90,古人,Na
90,可能,D
90,也,D
90,後,Nd
90,無,VJ
90,來者,Na
90,的,DE
90,壯舉,Na
90,，,COMMACATEGORY
90,是,SHI
90,不,D
90,是,SHI
90,很,Dfa
90,像,VG
90,籃球界,Na
90,的,DE
90,山羊,Na
90,每,Nes
90,得,VJ
90,次,Nf
90,分數,Na
90,就,D
90,是,SHI
90,在,P
90,創造,VC
90,歷史,Na
90,呢,T
90,大家,Nh
90,現在,Nd
90,有,V_2
90,些,Nf
90,人,Na
90,在,D
90,罵,VC
90,怎樣,D
90,怎樣,VH
90,的,DE
90,，,COMMACATEGORY
90,但是,Cbb
90,這,Nep
90,也,D
90,很,Dfa
90,有,V_2
90,可能,Na
90,是,SHI
90,歷史,Na
90,的,DE
90,刻,VC
90,了,Di
90,，,COMMACATEGORY
90,我,Nh
90,覺得,VK
90,大家,Nh
90,應該,D
90,要,D
90,好好,VH
90,珍惜,VJ
90,這,Nep
90,個,Nf
90,時刻,Na
90,才,Da
90,是,SHI
91,這,Nep
91,隻,Nf
91,看,VC
91,了,Di
91,很,Dfa
91,久,VH
91,都,D
91,沒,D
91,進場,VA
91,那裡,Ncd
91,人,Na
91,太多,VH
91,不,D
91,敢,VL
91,上,VCL
91,所以,Cbb
91,研究,VE
91,了,Di
91,這,Nep
91,隻,Nf
91,今年,Nd
91,的,DE
91,展望,Nv
91,跟,P
91,今年,Nd
91,可能,D
91,降息,VA
91,的,DE
91,利多,Na
91,看起來,D
91,營收,Na
91,整,Neqa
91,年,Nf
91,還,D
91,比,P
91,去年,Nd
91,高,VH
91,只是,Cbb
91,因為,Cbb
91,升息,VA
91,的,DE
91,關係,Na
91,所以,Cbb
91,毛利率,Na
91,被,P
91,吃掉,VC
91,中國,Nc
91,搞成,VG
91,這樣,VH
91,還可以,D
91,營收,Na
91,上升,VA
91,好像,D
91,外資,Na
91,日前,Nd
91,天天,D
91,賣,VD
91,這,Nep
91,幾,Neu
91,天,Nf
91,投信,Na
91,偷偷,D
91,買,VC
91,外資,Na
91,賣壓,Na
91,收斂,VH
91,而且,Cbb
91,少量,Neqa
91,買進,VC
91,三,Neu
91,條,Nf
91,線,Na
91,集中,VC
91,感覺,VK
91,盤整,VC
91,了,Di
91,陣子,Nd
91,好像,D
91,每,Nes
91,天,Nf
91,可以,D
91,買,VC
91,點,Nf
91,進去,VA
91,套,VC
91,買進,VC
91,等,Cab
91,幾,Neu
91,個,Nf
91,月,Na
91,後,Ng
91,降息,VA
91,慢慢,VH
91,漲回來,VH
91,中期,Nd
91,看,VE
91,能不能,D
91,越過,VCL
91,遠期,Na
91,碰觸,VC
91,中租,Nb
91,沒,D
91,在,P
91,退場,VA
91,的,DE
91,///,FW
92,原文,Na
92,標題,Na
92,老爸,Na
92,開口,VA
92,借,VD
92,萬,Neu
92,買,VC
92,她,Nh
92,猶豫,VK
92,該,D
92,答應,VE
92,兩,Neu
92,派,Nf
92,吵翻,VA
92,了,Di
92,原文,Na
92,連結,VC
92,///,FW
92,發佈,VE
92,時間,Na
92,年,Na
92,月,Na
92,日,Na
92,記者,Na
92,署名,VC
92,周亭瑋,Nb
92,原文,Na
92,內容,Na
92,元大,Nb
92,台灣,Nc
92,價值,Na
92,高息,Na
92,颳,VC
92,起,Di
92,波,Na
92,全,Neqa
92,台,Nc
92,搶購潮,Na
92,，,COMMACATEGORY
92,不僅,Cbb
92,帶動,VC
92,上億,Neu
92,元,Nf
92,資金,Na
92,，,COMMACATEGORY
92,協銷,VC
92,通路,Na
92,應,D
92,接,VC
92,不暇,VH
92,，,COMMACATEGORY
92,玉山,Nc
92,證券,Na
92,更,Dfa
92,開出,VC
92,關門,VA
92,第,Neu
92,槍,Nf
92,，,COMMACATEGORY
92,拒絕,VF
92,受理,VC
92,申購,VC
92,就,D
92,有,V_2
92,女,Na
92,網友,Na
92,表示,VE
92,，,COMMACATEGORY
92,父親,Na
92,向,P
92,她,Nh
92,開口,VA
92,借,VD
92,萬,Neu
92,買,VC
92,，,COMMACATEGORY
92,雖然,Cbb
92,承諾,VE
92,退休金,Na
92,到手,VH
92,就,D
92,還錢,VA
92,，,COMMACATEGORY
92,她,Nh
92,仍,D
92,猶豫,VK
92,是否,D
92,該,D
92,答應,VE
92,女,Na
92,網友,Na
92,日前,Nd
92,在,P
92,發文,VC
92,請益,VB
92,，,COMMACATEGORY
92,表示,VE
92,剛剛,D
92,回家,VA
92,時,Ng
92,，,COMMACATEGORY
92,我,Nh
92,爸,Na
92,說,VE
92,要,D
92,跟,P
92,我,Nh
92,借,VD
92,萬,Neu
92,買,VC
92,，,COMMACATEGORY
92,月,Na
92,的,DE
92,時,Na
92,候,VC
92,他,Nh
92,退休金,Na
92,會,D
92,下來,VA
92,，,COMMACATEGORY
92,不管,Cbb
92,賺,VC
92,賠,VD
92,都,D
92,會,D
92,還,VD
92,我,Nh
92,錢,Na
92,，,COMMACATEGORY
92,有,V_2
92,賺,VC
92,還,D
92,會,D
92,給,VD
92,我,Nh
92,分紅,VB
92,，,COMMACATEGORY
92,要,D
92,借,VD
92,嗎,T
92,對,P
92,此,Nep
92,，,COMMACATEGORY
92,派,VF
92,網友,Na
92,表示,VE
92,願意,VK
92,，,COMMACATEGORY
92,看,VE
92,感情,Na
92,好,VH
92,不,D
92,好,VH
92,，,COMMACATEGORY
92,我,Nh
92,媽,Na
92,要是,Cbb
92,跟,P
92,我,Nh
92,借,VD
92,錢,Na
92,，,COMMACATEGORY
92,我,Nh
92,秒借,VD
92,因為,Cbb
92,我,Nh
92,知道,VK
92,賺,VC
