system_id,word,ner
66,億元,MONEY
67,陳瑩欣,PERSON
67,元大台灣,ORG
67,今日,DATE
67,首日,DATE
67,中午,TIME
67,億元,MONEY
67,台灣,GPE
67,日,GPE
67,千億,CARDINAL
67,元大投信,ORG
67,本周五日,DATE
67,上元,MONEY
67,千億元,MONEY
67,億元,MONEY
67,千億,CARDINAL
67,半年至年以上,DATE
67,元月,DATE
67,金,PERSON
67,元大投信,ORG
67,國票證券玉山證券第金證券中國信託證券合庫證券台銀證券大昌證券,ORG
67,元大銀行,ORG
67,千億元,MONEY
68,下周,DATE
68,日週下午,TIME
68,陳依旻,PERSON
68,巴菲特,PERSON
68,萬元,MONEY
68,下周月日,DATE
68,月日,DATE
68,今日,DATE
68,自月底,DATE
68,三,CARDINAL
68,元大投信,ORG
68,十,CARDINAL
68,長榮聯電,ORG
68,漢唐,DATE
68,群光瑞儀聯發科鈊象,ORG
68,第二,ORDINAL
68,第三,ORDINAL
68,巴菲特,ORG
68,巴菲特,PERSON
68,臺灣,NORP
68,過去五年,DATE
68,波克夏海瑟威,PERSON
68,巴菲特,PERSON
68,元大投信,ORG
68,元大投信,ORG
68,千億,CARDINAL
68,明天,DATE
68,千億,CARDINAL
69,元大投信,ORG
69,陳瑩欣,PERSON
69,台北,GPE
69,元大台灣,GPE
69,首日,DATE
69,今日,DATE
69,台灣,GPE
69,億元,MONEY
69,元大,ORG
69,億元,MONEY
69,億,CARDINAL
69,玉山金證,ORG
69,億元,MONEY
69,凱基證群益金鼎,ORG
69,至億元,MONEY
69,永豐金證兆,PERSON
69,超過億元,MONEY
69,億元,MONEY
69,中國信託證券台,ORG
69,第金證合庫證台銀證,ORG
69,元大銀行,ORG
69,至億元,MONEY
69,萬三,CARDINAL
69,萬四,CARDINAL
69,萬五,CARDINAL
69,第天月日,DATE
69,台灣,GPE
69,新臺幣億元,MONEY
69,元大證億凱基證億富邦證,ORG
69,永豐,GPE
69,金鼎證億元,MONEY
69,中國,GPE
69,千億,CARDINAL
70,未來萬七,CARDINAL
70,萬七,CARDINAL
71,復華,ORG
71,近日,DATE
71,兩,CARDINAL
71,台,GPE
71,元大證券,ORG
73,去年,DATE
74,千億,CARDINAL
74,第天,DATE
74,這幾天,DATE
75,兩,CARDINAL
75,過年到現在,DATE
75,今天,DATE
75,兩萬五,MONEY
75,金門事件,EVENT
75,賴,PERSON
75,金門,GPE
75,中國,GPE
75,中國,GPE
76,兩萬,CARDINAL
76,台積電,ORG
76,這禮拜,DATE
76,長榮,ORG
76,鴻海,ORG
77,元大,ORG
77,鄺郁庭,PERSON
77,元大台灣,GPE
77,首日,DATE
77,日,GPE
77,台灣,GPE
77,億元,MONEY
77,胡采蘋,PERSON
77,台,GPE
77,金字塔,FAC
77,胡采蘋,PERSON
77,今日,DATE
77,富邦,ORG
77,三月份,DATE
77,中信,ORG
77,幾十,CARDINAL
77,元大,ORG
77,億,CARDINAL
77,金字塔,ORG
77,元大證券,ORG
77,金字塔,FAC
77,百億,CARDINAL
77,元大金,ORG
77,台灣,GPE
77,台灣人,NORP
77,今年,DATE
77,元年元年,DATE
77,長榮,ORG
78,元大,ORG
78,元大,ORG
78,元大,ORG
79,今日,DATE
79,昨日,DATE
79,元大台灣,GPE
79,首日,DATE
79,千億,CARDINAL
79,億元,MONEY
79,元大台灣,GPE
79,昨日,DATE
79,億元,MONEY
79,幾十,CARDINAL
79,萬,CARDINAL
79,千億元,MONEY
79,今年,DATE
79,今年,DATE
79,億元,MONEY
79,今年,DATE
79,今年,DATE
79,三,CARDINAL
79,百分百,PERCENT
79,第四,ORDINAL
79,謝明志,PERSON
79,台灣,GPE
79,謝明志,PERSON
80,第二,ORDINAL
80,年月日週二下午,TIME
80,陳依旻,PERSON
80,巴菲特,PERSON
80,萬元,MONEY
80,今日下午,TIME
80,百億,CARDINAL
80,億元,MONEY
80,元大投信,ORG
80,國泰證券,ORG
80,中午點,TIME
80,萬,CARDINAL
80,億元,MONEY
80,首兩天,DATE
80,百億,CARDINAL
80,元大投信,ORG
80,日,GPE
80,兩天,DATE
80,第天,DATE
80,逾億,CARDINAL
80,第二天,DATE
80,今日,DATE
80,千億,CARDINAL
80,元大投信,ORG
80,三,CARDINAL
80,自月底,DATE
80,三,CARDINAL
80,第,ORDINAL
80,元大投信官,ORG
80,十,CARDINAL
80,長榮聯電,ORG
80,漢唐,DATE
80,群光瑞儀聯發科鈊象,ORG
80,第二,ORDINAL
80,第三,ORDINAL
80,巴菲特,ORG
80,巴菲特,PERSON
80,台灣指數公司,ORG
80,臺灣,NORP
80,過去五年,DATE
80,波克夏海瑟威,PERSON
80,巴菲特,PERSON
80,元大投信,ORG
80,元大投信,ORG
80,第二天,DATE
81,長榮,ORG
81,廖婕妤,PERSON
81,元大,ORG
81,臺灣,GPE
81,昨日,DATE
81,今日,DATE
81,兩年半,DATE
81,長榮,ORG
81,今日,DATE
81,近萬,CARDINAL
81,三,CARDINAL
81,萬,CARDINAL
81,第日,ORDINAL
81,逾萬,CARDINAL
81,長榮,ORG
81,聯電,ORG
81,中美晶,ORG
81,神基,ORG
81,漢唐權,PERSON
81,光瑞儀,PERSON
81,聯發科鈊象新普,ORG
81,本周五，月日,DATE
81,長榮,ORG
81,億元,MONEY
81,前月,DATE
81,億元,MONEY
81,今天,DATE
81,長榮,ORG
81,三,CARDINAL
81,齊買超,PERSON
82,下週,DATE
82,下下週,DATE
82,聯電,ORG
82,中美晶,ORG
82,神基,ORG
82,漢唐權,PERSON
82,群光瑞儀聯發科鈊象,ORG
83,兩天,DATE
83,陳瑩欣,PERSON
83,台北,GPE
83,元大台灣,GPE
83,今日,DATE
83,昨日,DATE
83,逾億元,MONEY
83,元大投信,ORG
83,元大金控集團,ORG
83,華南銀行,ORG
83,國泰證,ORG
83,元大,ORG
83,新聞雲,PERSON
83,昨天,DATE
83,第天,DATE
83,元大,ORG
83,昨日,DATE
83,億元,MONEY
83,昨日,DATE
83,億元,MONEY
83,億元,MONEY
83,日,GPE
83,逾億元,MONEY
83,元大投信,ORG
83,金管會,ORG
83,億元,MONEY
83,台股,GPE
83,台灣,GPE
83,億,CARDINAL
83,兩天,DATE
83,台灣人,NORP
84,兩百億,CARDINAL
84,兩天,DATE
84,千七百億,CARDINAL
84,明天,DATE
85,兩天,DATE
85,千億元,MONEY
85,蔡靜紋,PERSON
85,元大,ORG
85,臺灣,NORP
85,第天日,DATE
85,億元,MONEY
85,今天,DATE
85,第二天,DATE
85,傍晚,TIME
85,億元,MONEY
85,千億元,MONEY
85,元大金,ORG
85,元大投信,ORG
85,元大,ORG
85,臺灣,GPE
85,元大金,ORG
85,元大證券,ORG
85,億元,MONEY
85,國泰金控,ORG
85,國泰證券,ORG
85,兩天,DATE
85,億元,MONEY
85,元大,ORG
85,千億元,MONEY
85,元大台灣價值高息,ORG
85,巴菲特,ORG
85,巴菲特,PERSON
85,巴菲特,PERSON
85,臺灣,NORP
85,過去五年,DATE
85,元大投信,ORG
85,千億,CARDINAL
85,東森,ORG
85,千億,CARDINAL
85,明天,DATE
85,十,CARDINAL
86,台積電,ORG
86,兩萬五,MONEY
86,歐印,PERSON
87,玉山,LOC
87,半夜,TIME
89,台灣,GPE
89,年後,DATE
89,張美元,PERSON
90,年月日週三上午,TIME
90,黃琮淵,PERSON
90,台北,GPE
90,元大台灣,GPE
90,萬萬元,MONEY
90,今年月日,DATE
90,農曆年前,DATE
90,上周,DATE
90,五,CARDINAL
90,這幾天,DATE
90,新臺幣,MONEY
91,千億,CARDINAL
91,元大投信,ORG
91,陳瑩欣,PERSON
91,台北,GPE
91,元大台灣,GPE
91,月日,DATE
91,元大投信,ORG
91,今日,DATE
91,元大投信,ORG
91,元大投信,ORG
91,元大投信,ORG
91,元大投信,ORG
91,月日,DATE
91,元大投信,ORG
91,月日,DATE
91,業日,DATE
91,當日,DATE
91,元大投信,ORG
91,元大投信,ORG
91,臺灣,GPE
91,阿,GPE
91,臺灣人,NORP
92,阿,GPE
92,前幾天,DATE
92,第天,DATE
93,台股,GPE
93,三,CARDINAL
93,千億,CARDINAL
93,十,CARDINAL
93,台積電,ORG
93,近幾年,DATE
93,長榮,ORG
93,四千億,CARDINAL
93,中華電,ORG
93,幾百億,CARDINAL
93,幾千億,CARDINAL
93,年底,DATE
93,兩萬二,CARDINAL
94,金管會,ORG
94,工商時報,WORK_OF_ART
94,魏喬怡,PERSON
94,金管會,ORG
94,金管會,ORG
94,二,ORDINAL
94,三,CARDINAL
94,金管會,ORG
94,金管會,ORG
94,投信投顧公會,ORG
94,金管會,ORG
94,投信投顧公會,ORG
94,月日,DATE
94,平準金,ORG
94,投信顧公會,ORG
94,今年,DATE
94,今年,DATE
94,億元,MONEY
94,台灣,GPE
94,募破億元,MONEY
94,金管會,ORG
94,金管會,ORG
94,張都萬,PERSON
94,張萬,PERSON
95,國泰阿,ORG
95,十,CARDINAL
95,轉天,DATE
95,三萬,CARDINAL
95,台灣銀行,ORG
96,今天,DATE
96,今天,DATE
96,今天,DATE
96,今天,DATE
96,十,CARDINAL
96,今天,DATE
97,十,CARDINAL
97,聯電,ORG
97,中美晶,ORG
97,神基,ORG
97,漢唐權,PERSON
97,群光,ORG
97,瑞儀,ORG
97,聯發科,ORG
98,長榮,PERSON
98,幾天,DATE
99,這幾天,DATE
100,廖婕妤,PERSON
100,台北,GPE
100,元大台灣,GPE
100,上千億元,MONEY
100,玉山金,ORG
100,玉山證券,ORG
100,元大投信,ORG
100,今日,DATE
100,日前,DATE
100,半小時,TIME
100,數十,CARDINAL
100,數百,CARDINAL
100,凌晨點,TIME
100,好幾百,CARDINAL
100,玉山金證,ORG
100,永豐金證,ORG
100,元大投信,ORG
100,玉山,LOC
100,三歲,DATE
100,玉山,PERSON
100,第天,DATE
100,存百萬,CARDINAL
100,七千,CARDINAL
100,百億,CARDINAL
100,千萬,CARDINAL
101,當年,DATE
101,國安基金,ORG
102,兩,CARDINAL
102,兩,CARDINAL
102,兩,CARDINAL
103,兩天,DATE
103,這週,DATE
103,金管會,ORG
104,元大台灣,ORG
104,第天,DATE
104,第二天,DATE
104,第三天,DATE
105,台光電傳,ORG
105,張漢綺,PERSON
105,台北,GPE
105,台光電,ORG
105,兩天,DATE
105,今天,DATE
105,美,GPE
105,台光電,ORG
105,台光,ORG
105,月日,DATE
105,台達電,ORG
105,台光電,ORG
105,韓國,GPE
105,斗山,ORG
105,兩天,DATE
105,台光電,ORG
105,全年,DATE
105,美系,GPE
105,台光電,ORG
105,台光電市,ORG
105,億元/億元,MONEY
105,光電年,ORG
105,台光電,ORG
105,美系,GPE
105,台光電,ORG
106,週週,DATE
107,審計委員會,ORG
107,仟元,MONEY
107,月日,DATE
107,仟元,MONEY
107,月日,DATE
107,仟元,MONEY
107,月日,DATE
107,仟元,MONEY
107,月日,DATE
107,損仟元,MONEY
107,月日,DATE
107,仟元,MONEY
107,仟元,MONEY
108,金管會,ORG
108,兩萬,CARDINAL
108,元大金,ORG
108,今年,DATE
108,今年,DATE
109,這幾天,DATE
109,臺灣,NORP
109,台灣,GPE
110,兩,CARDINAL
110,套年年,DATE
110,第天,DATE
111,香港,GPE
111,大陸,GPE
111,亞洲,LOC
111,兩,CARDINAL
112,元大,ORG
112,元大,ORG
112,今天,DATE
112,今天,DATE
112,台灣,GPE
112,臺灣,GPE
112,台灣人,NORP
113,台股,GPE
113,兩萬,CARDINAL
113,百萬月,DATE
113,七千,CARDINAL
113,元大,ORG
113,金管會,ORG
113,金管會,ORG
114,快千億,CARDINAL
114,第天,DATE
114,千億,CARDINAL
115,好幾年,DATE
115,月月配,DATE
115,台灣,GPE
115,明年,DATE
116,元大,ORG
116,臺灣,NORP
116,臺灣,NORP
116,臺灣,NORP
117,近億,CARDINAL
117,元大投信,ORG
117,本周,DATE
117,元大台灣,GPE
117,台,GPE
117,國泰證券,ORG
117,玉山證券,ORG
117,萬元,MONEY
117,今日,DATE
117,元大投信,ORG
117,元大台灣,GPE
117,月日,DATE
117,元大投信,ORG
117,十,CARDINAL
117,中美晶神基,ORG
117,去年,DATE
118,富邦證,ORG
118,廖婕妤,PERSON
118,台北,GPE
118,元大台灣,GPE
118,本周五日,DATE
118,富邦證券,ORG
118,今日,DATE
118,傍晚,TIME
118,未來兩天,DATE
118,富邦證券,ORG
118,富邦證券,ORG
118,富邦證,ORG
118,月日至月日,DATE
118,富邦證,ORG
118,玉山證,PERSON
118,今日,DATE
118,上午,TIME
118,玉山,LOC
118,台灣,GPE
118,富邦,ORG
118,早上,TIME
118,昨天,DATE
119,富邦,ORG
119,昨天,DATE
119,永豐,PERSON
119,周五,DATE
120,十,CARDINAL
120,第天,DATE
121,今天,DATE
121,永豐金證券,ORG
121,富邦,ORG
121,永豐,ORG
121,元大,ORG
121,永豐,PERSON
121,富邦,ORG
121,永豐,PERSON
123,月月配,PERSON
123,兩萬,CARDINAL
123,台灣人,NORP
123,幾百上千,CARDINAL
124,兩萬,CARDINAL
125,三百萬,CARDINAL
126,推文堆,PERSON
128,今年,DATE
128,今年,DATE
128,整年,DATE
128,去年,DATE
128,中國,GPE
128,日前,DATE
128,這幾天,DATE
128,三,CARDINAL
128,幾個月後,DATE
128,中租,ORG
129,兩,CARDINAL
129,年月,DATE
129,周亭瑋,PERSON
129,元大台灣,GPE
129,上億元,MONEY
129,玉山證券,ORG
129,七成,CARDINAL
129,近日,DATE
129,第天,DATE
130,台灣,GPE
130,第天,DATE
132,第天,DATE
132,第天,DATE
132,第天,DATE
132,第天,DATE
133,元大,ORG
133,臺灣,NORP
133,第二,ORDINAL
133,今天,DATE
133,這個月,DATE
133,台股,GPE
133,當天,DATE
133,千百,CARDINAL
133,第季,ORDINAL
133,摩爾,PERSON
133,華爾街,ORG
133,中,GPE
133,六,CARDINAL
133,第三,ORDINAL
133,兩萬,CARDINAL
133,兩萬,CARDINAL
133,台股,GPE
133,日,GPE
133,元大,ORG
133,元大投信,ORG
133,法證券交易法,LAW
133,日月光長榮,ORG
133,元大,ORG
133,億,CARDINAL
133,兩天,DATE
133,多億,CARDINAL
133,元大,ORG
133,元大,ORG
133,柴鼠,PERSON
134,祝蘭蕙,PERSON
134,台灣,GPE
134,元大台灣,GPE
134,紅胡采蘋,PERSON
134,胡采蘋,PERSON
134,胡采蘋,PERSON
134,胡采蘋,PERSON
134,高股息基金,ORG
134,去年,DATE
134,胡采蘋,PERSON
134,胡采蘋,PERSON
135,元大金,ORG
135,兩,CARDINAL
135,下個月,DATE
135,年後,DATE
135,早上,TIME
135,幾個月,DATE
136,平準金,PERSON
138,數千億,MONEY
138,台股,GPE
138,美股,NORP
138,美股,NORP
138,台灣,GPE
139,元大,ORG
139,元大證券官,ORG
139,元大,ORG
139,日前,DATE
139,元大證券,ORG
141,台積電,ORG
141,台積電,ORG
141,台積,ORG
141,台積,ORG
141,台積,ORG
142,財經網,ORG
142,工商時報,WORK_OF_ART
142,曾宇平,PERSON
142,元大投信,ORG
142,兩天,DATE
142,千億,CARDINAL
142,玉山證券,ORG
142,胡采蘋,PERSON
142,胡采蘋,PERSON
142,萬塊萬五,MONEY
142,兩,CARDINAL
142,胡采蘋,PERSON
142,兩個月,DATE
142,兩個月,DATE
142,胡采蘋,PERSON
142,去年,DATE
142,美債,NORP
142,兩,CARDINAL
142,胡采蘋,PERSON
142,商元大投信,ORG
142,金管會,ORG
142,日,GPE
142,胡采蘋,PERSON
143,楊金龍,PERSON
143,徐筱嵐,PERSON
143,央行,ORG
143,楊金龍,PERSON
143,立法院,ORG
143,財政委員會,ORG
143,楊金龍,PERSON
143,金管會,ORG
143,台股,GPE
143,兩萬,CARDINAL
143,台股,GPE
143,國民黨,ORG
143,林德福,PERSON
143,半年,DATE
143,楊金龍,PERSON
143,金管會,ORG
143,央行,ORG
143,金管會,ORG
144,央行,ORG
144,陳瑩欣,PERSON
144,元大台灣,GPE
144,千億,CARDINAL
144,央行,ORG
144,楊金龍,PERSON
144,日,GPE
144,立法院,ORG
144,楊金龍,PERSON
144,今天,DATE
144,立法院,ORG
144,林德福,PERSON
144,楊金龍,PERSON
144,金管會,ORG
144,施,PERSON
144,楊金龍,PERSON
144,金管會,ORG
144,今年,DATE
144,今年,DATE
144,月日,DATE
144,美元,MONEY
144,今年,DATE
144,美國,GPE
144,央行,ORG
145,台灣人,NORP
146,元大高股息,ORG
147,上半年,DATE
147,陳瑩欣,PERSON
147,中央銀行,ORG
147,楊金龍,PERSON
147,今日,DATE
147,今年,DATE
147,上半年,DATE
147,楊金龍,PERSON
147,今日,DATE
147,立法院,ORG
147,國民黨,ORG
147,林德福,PERSON
147,王鴻薇,PERSON
147,民進黨,ORG
147,吳秉叡,PERSON
147,楊金龍,PERSON
147,月前,DATE
147,歐美,LOC
147,楊金龍,PERSON
147,台灣,GPE
147,台灣,GPE
147,王道,PERSON
148,最近幾周,DATE
149,台新證券,ORG
149,郭宜欣,PERSON
149,中時新聞網,ORG
149,郭宜欣,PERSON
149,元大,PERSON
149,台灣,GPE
149,玉山證券,ORG
149,今日,DATE
149,台新證券,ORG
149,今天,DATE
149,玉山證券,ORG
149,昨日,DATE
149,元大投信,ORG
149,台新證券,ORG
149,台新證券,ORG
149,四,CARDINAL
149,元大,ORG
149,明天日,DATE
149,台新,ORG
149,千億,CARDINAL
149,元大投信,ORG
149,元大投信,ORG
149,元大投信,ORG
149,元大,ORG
149,元大,ORG
149,玉山,LOC
149,台新,ORG
149,台灣,GPE
150,七,CARDINAL
150,寶來證券,ORG
151,元大證急,ORG
151,陳瑩欣,PERSON
151,台北,GPE
151,陳瑩欣,PERSON
151,台北,GPE
151,元大金,ORG
151,元大投信,ORG
151,千億,CARDINAL
151,月日,DATE
151,元大證券,ORG
151,千億,CARDINAL
151,明日,DATE
151,玉山證券,ORG
151,富邦證券,ORG
151,同天,DATE
151,元大投信,ORG
151,元大金集團,ORG
151,元大證券,FAC
151,月日,DATE
151,台新證券,ORG
151,今日,DATE
151,四,CARDINAL
151,今日,DATE
151,元大集團,ORG
151,元大證券,ORG
151,元大,ORG
151,千億,CARDINAL
151,央行,ORG
151,楊金龍,PERSON
151,今日,DATE
151,立法院,ORG
151,財委會,ORG
151,金管會,ORG
151,彭博社,ORG
151,楊金龍,PERSON
151,台灣,GPE
151,立法院,ORG
152,郭哲榮,PERSON
152,王翊綺,PERSON
152,台北,GPE
152,元大台灣,GPE
152,哲哲,PERSON
152,摩爾投顧投資長,ORG
152,郭哲榮,PERSON
152,群益台灣,ORG
152,摩爾投顧投資長,ORG
152,郭哲榮,PERSON
152,郭哲榮,PERSON
152,聯發科聯電,ORG
152,神盾,PRODUCT
152,去年,DATE
152,復華台灣科技,ORG
152,京元電子,ORG
152,瑞儀,ORG
152,長榮聯電,ORG
152,漢唐群光瑞儀聯發科鈊象,ORG
152,月及月,DATE
152,聯電聯發科,ORG
152,哲哲,PERSON
152,哲哲,PERSON
153,哲哲清流君,PERSON
153,長榮,ORG
153,台積電,ORG
154,兩,CARDINAL
154,兩,CARDINAL
154,今天,DATE
154,情人節,DATE
155,元大台灣,GPE
155,上百,CARDINAL
155,四,CARDINAL
155,約瑟夫,PERSON
155,怜迪,PERSON
155,台新證,PERSON
155,富邦證,ORG
155,央行,ORG
155,楊,PERSON
155,金龍日,PERSON
155,元大投信,ORG
155,日前,DATE
155,元大投信,ORG
156,美國,GPE
156,平準金,PRODUCT
157,野村,ORG
157,臺灣,GPE
157,張慧雯,PERSON
157,台北,GPE
157,元大台灣,ORG
157,昨日,DATE
157,首日,DATE
157,億元,MONEY
157,臺灣,GPE
157,月日至月,DATE
157,日,GPE
157,野村投信,PERSON
157,臺灣,GPE
157,平準金,ORG
157,野村投信策略暨行銷處,ORG
157,黃宏治,PERSON
157,臺灣,GPE
157,台灣,GPE
157,近個月,DATE
157,臺灣,GPE
157,元年,DATE
157,第四,ORDINAL
158,元年,DATE
158,鉅亨網,ORG
158,陳于晴,PERSON
158,群益投信,ORG
158,日,GPE
158,四季,DATE
158,今年,DATE
158,月日,DATE
158,月日,DATE
158,四季,DATE
158,元元元元,MONEY
158,月底期前,DATE
158,萬,CARDINAL
158,日,GPE
158,第大,ORDINAL
158,台股,NORP
158,今年,DATE
158,百分百,PERCENT
158,今天,DATE
159,金管會,ORG
159,年月日週四下午,TIME
159,葉憶,PERSON
159,元大,ORG
159,百萬,CARDINAL
159,明天,DATE
159,月日,DATE
159,證期局,ORG
159,尚光琪,PERSON
159,明天,DATE
159,午點分,TIME
159,二,CARDINAL
159,元大金,ORG
159,元大投信,ORG
159,~月,DATE
159,日,GPE
159,月日,DATE
159,萬元,MONEY
159,第天,DATE
159,台股,NORP
159,這幾天,DATE
159,二,ORDINAL
159,中午下午,TIME
159,玉山證台新證富邦證,ORG
159,元大,ORG
159,凌晨,TIME
159,今日,DATE
159,尚光琪,PERSON
159,金管會,ORG
159,二,CARDINAL
159,明天,DATE
159,下午點分,TIME
159,尚光琪,PERSON
159,金管會,ORG
159,明天,DATE
160,元大,ORG
160,年前,DATE
160,鬱金香,PRODUCT
160,台鹽,ORG
160,日本,GPE
160,台鹽,ORG
160,第天,DATE
160,第二天,DATE
160,二,CARDINAL
161,下周,DATE
161,三,CARDINAL
161,年月,DATE
161,日,GPE
161,陳瑩欣,PERSON
161,台北,GPE
161,台灣,GPE
161,台灣,GPE
161,今日,DATE
161,下周三日,DATE
161,聯發科緯創大聯大聯,ORG
161,昨日,DATE
161,今日,DATE
161,兩,CARDINAL
161,阿魯米,PERSON
162,元大銀行,ORG
162,元大基金,ORG
162,兩,CARDINAL
163,台灣人,NORP
163,上千億,MONEY
163,台灣,GPE
163,過去四十年,DATE
163,三,CARDINAL
163,五千萬,CARDINAL
163,台灣,GPE
163,百倍,CARDINAL
163,國民政府,ORG
163,當年,DATE
163,台灣人,NORP
163,中國大陸,GPE
163,台灣,GPE
164,日式,GPE
164,多萬,CARDINAL
164,文化中心團,ORG
164,台積電,ORG
164,第次,ORDINAL
165,金管會,ORG
165,工商時報,WORK_OF_ART
165,戴瑞瑤,PERSON
165,黃于庭,PERSON
165,金管會,ORG
165,楊金龍,PERSON
165,元大投信,ORG
165,中央銀行,ORG
165,楊金龍,PERSON
165,金管會,ORG
165,台股,NORP
165,銀行局,ORG
165,林志吉,PERSON
165,月底,DATE
165,",億元",MONEY
165,央行,ORG
165,金管會,ORG
165,楊金龍,PERSON
165,立院財委會,ORG
165,楊金龍,PERSON
165,證期局,ORG
165,尚光琪,PERSON
165,金管會,ORG
165,兩,CARDINAL
165,金管會,ORG
165,尚光琪,PERSON
165,台灣,GPE
165,台灣,GPE
165,二百億元,MONEY
165,金管會,ORG
165,今天,DATE
165,台灣,GPE
165,元大,ORG
166,今天,DATE
166,最後天,DATE
166,台灣,GPE
167,廖婕妤,PERSON
167,台北,GPE
167,元大台灣,ORG
167,今日,DATE
167,最後天,DATE
167,月日,DATE
167,今日上午點,TIME
167,近萬,CARDINAL
167,萬元,MONEY
167,金管會證期局,ORG
167,昨日,DATE
167,第則,ORDINAL
167,日下午點分,TIME
167,今天,DATE
167,日,GPE
168,曾筠淇,PERSON
168,元大台灣,GPE
168,今日,DATE
168,日,GPE
168,萬元,MONEY
168,早上點鐘,TIME
168,萬,CARDINAL
168,萬元,MONEY
168,肖查,PERSON
168,新聞網,ORG
168,今日,DATE
168,玉山,LOC
168,富邦證券,ORG
168,元大投信,ORG
168,元大金集團,ORG
168,元大證券,ORG
168,月日,DATE
168,台新證券日,ORG
168,元大證券,ORG
168,元大集團,ORG
168,元大證券,ORG
168,早上,TIME
168,臺灣,GPE
168,臺灣,NORP
169,新北女,ORG
169,江孟謙,PERSON
169,新北,GPE
169,萬元,MONEY
169,楊女,PERSON
169,萬元,MONEY
169,日前,DATE
169,楊女,PERSON
169,張,PERSON
169,鄭,PERSON
169,楊女,PERSON
169,日前,DATE
169,土城派出所,ORG
169,楊女,PERSON
169,楊女,PERSON
169,日前,DATE
169,土城派出所,ORG
169,楊女,PERSON
169,張男,PERSON
169,張男,PERSON
169,鄭,PERSON
169,兩,CARDINAL
169,張印章,PERSON
169,新北地檢偵,ORG
170,施怡妏,PERSON
170,施怡妏,PERSON
170,元大台灣,GPE
170,萬元,MONEY
170,億元,MONEY
170,夏綠蒂聊,PERSON
170,夏綠蒂,PERSON
170,幾百,CARDINAL
171,今天,DATE
171,昨晚,TIME
171,早上,TIME
171,張,PERSON
171,當天,DATE
171,日,GPE
171,五天,DATE
171,五天,DATE
172,廖婕妤,PERSON
172,台北,GPE
172,台灣,GPE
172,元大台灣,GPE
172,千億,CARDINAL
172,兩,CARDINAL
172,長榮,ORG
172,今日,DATE
172,長榮,ORG
172,三,CARDINAL
172,今日,DATE
172,逾萬,CARDINAL
172,鍾,PERSON
172,台灣,GPE
172,永豐台灣優選入息存股基金,ORG
172,台灣,GPE
172,富邦,ORG
172,台灣高股息基金,ORG
172,今年,DATE
172,廖婕妤,PERSON
172,今年,DATE
172,今年,DATE
172,今日,DATE
172,今年,DATE
172,今年,DATE
172,紅海,LOC
172,長榮,PERSON
172,元大,ORG
172,長榮,ORG
172,億元,MONEY
172,前月,DATE
172,億元,MONEY
172,前天,DATE
172,長榮,ORG
172,破元,MONEY
172,今天,DATE
172,下禮拜,DATE
173,長榮,ORG
173,日週五下午,TIME
173,中廣新聞網,ORG
173,長榮,ORG
173,去年,DATE
173,昨天,DATE
173,長榮,ORG
173,今天,DATE
173,萬海,ORG
173,陽明,ORG
173,新台幣億元,MONEY
173,長榮,ORG
173,億元,MONEY
173,長榮年,PERSON
173,今年,DATE
173,前年,DATE
173,昨天,DATE
173,長榮,ORG
173,長榮,ORG
173,長榮,ORG
173,今天,DATE
173,萬海航運,ORG
173,前天,DATE
173,萬海,ORG
173,陽明,PERSON
173,今天,DATE
173,長榮,ORG
173,今年,DATE
173,去年,DATE
173,明年,DATE
173,長榮,ORG
173,今年,DATE
173,萬多,CARDINAL
174,金控,ORG
174,日週五下午,TIME
174,葉憶如,PERSON
174,佛教,NORP
174,國泰金,ORG
174,李長庚,PERSON
174,日,GPE
174,國壽,ORG
174,數百萬,CARDINAL
174,國壽,ORG
174,國泰金控,ORG
174,李長庚,PERSON
174,昨天,DATE
174,出家人,NORP
174,國壽,ORG
174,林昭廷,PERSON
174,國泰人壽,ORG
174,二月,DATE
174,去年月月,DATE
174,完年後,DATE
174,今年,DATE
174,國壽,ORG
174,國壽,ORG
174,萬,CARDINAL
175,第天,DATE
175,第天,DATE
175,今天,DATE
175,台灣,GPE
176,今天,DATE
177,羅智先,PERSON
177,今年,DATE
177,工商時報,WORK_OF_ART
177,李麗滿,PERSON
177,日聯合法,PERSON
177,羅智先,PERSON
177,今年,DATE
177,兩,CARDINAL
177,統集團,ORG
177,去年,DATE
177,億,CARDINAL
177,統超商,ORG
177,兩,CARDINAL
177,統中控,ORG
177,去年,DATE
177,人民幣億元,MONEY
177,人民幣,MONEY
177,億元,MONEY
177,羅智先,PERSON
177,中國,GPE
177,大陸,GPE
177,方便麵,PRODUCT
177,方便麵,PRODUCT
177,方便麵,PRODUCT
177,華人,NORP
177,三,CARDINAL
177,數千上萬,CARDINAL
177,統集團,ORG
177,大陸,GPE
177,第個,ORDINAL
177,去年,DATE
177,羅智先,PERSON
177,三,CARDINAL
177,綠茶市,GPE
177,阿薩姆奶茶市,GPE
177,上帝,PERSON
177,羅智先,PERSON
177,億千萬,CARDINAL
177,中國,GPE
178,台灣,GPE
178,中央通訊社,ORG
178,潘姿羽,PERSON
178,中央銀行,ORG
178,楊金龍,PERSON
178,台灣,GPE
178,今年,DATE
178,新台幣兆元,MONEY
178,台灣,GPE
178,主計總處,ORG
178,月底,DATE
178,今年,DATE
178,新台幣兆元,MONEY
178,去年月,DATE
178,台灣,GPE
178,兆元大,ORG
