system_id,sentence
65,長榮月營收億元，月增年增，日股價收在元，上漲
65,投信看好
65,長榮表現，連續日買超長榮達萬張
65,市場認為，長榮去年減資後，股本在貨櫃三雄中是最低的，可望拉動去年
65,而今年第
65,季的表現超過市場預期，投資人期待長榮的股利表現
65,近期還有兩檔新募集的統台
65,灣高息動能元大台灣價值高息都將長榮納入前大成分股，將
65,有助股價表現
65,分析師指出，國際航商改道好望角，拉長航行時間，導致全球航班大亂，長榮的營運競爭力
65,就此展現，是準確率最高的航商之
65,長榮高層認為，過去年來，運費崩跌的情況超乎航
65,商預期，紅海危機爆發，對航運業來說是線生機
65,心得/評論
65,跟的資金進去
65,長榮應該會起飛波
65,尤其長榮在的佔比還是最高的
65,兩波資金進入長榮怎麼輸
65,先買躺著數錢
66,原文標題
66,大神萬全壓銀行員喊
66,畫面見亮點
66,原文連結
66,////
66,發布時間
66,記者署名
66,網搜小組劉維榛報導
66,原文內容
66,網搜小組劉維榛報導
66,張發行價元的元大台灣價值高息，
66,還沒上市就先轟動，今日眾多人申購，
66,國泰證券度出現延遲現象，且傳出狂吸億的巨量規模
66,名大神曬出萬匯款單，全都是要買，
66,引發網友驚嘆
66,嘉義人
66,不容小覷
66,名男網友在
66,以張為標題發文，
66,還附上元的超狂匯款單，
66,上頭蓋有台新銀行嘉義分行的圓章，
66,戶名則為元大台灣價值高息基金專戶
66,，
66,原還直呼
66,該重倉了吧
66,底下網友紛紛朝拜驚喊，
66,銀行面對大戶居然沒吸收手續費嘉義人不容小覷
66,哥家裡有礦嗎看來賣壓會滿重的
66,原則回，銀行員說他是
66,時還度錯愕，
66,我還是，聽到我也傻眼
66,照片上除了匯款單，
66,前方還露出雙黑細美腿
66,，
66,也讓網友狂歪樓，我只看到黑絲美腿
66,偷拍特定部位害我又往上滑了次
66,原竊笑認證，不得不說，
66,嘉義台新的員工顏值都頗高
66,事實上，在主打每股元高息與月月配的誘因之下，
66,引來眾多股民上車，
66,今中午過後市場傳出申購額衝破億元的規模
66,不過法人提醒，在資金募集後表定到月日才會掛牌，
66,至少要有季的等待期才能開始收成除息，
66,也就是說，
66,月開始參與月月配的果實，月現金才會正式入帳
66,///
66,▲畫面前方有亮點
66,圖翻攝
66,心得/評論
66,連千萬重倉黑絲帶位的消息都出來
66,申購熱潮火熱到這個地步
66,不知道現在該眼紅還是該害怕了
66,整件事越看越刺激
67,原文標題
67,解定存也要買
67,爆申購額衝億已超車
67,原文連結
67,////
67,發布時間
67,記者署名
67,陳瑩欣
67,原文內容
67,元大台灣價值高息熱銷，銀行證券通路主管透露，今日開賣首日有
67,不少人抱著解定存也要買到必勝決心進場，中午過後市場已傳出申購額衝破億元
67,的規模，超車統投信剛推出的台灣高息動能，由於申購期限到日
67,截止，市場也觀察是否有機會成為首檔掛牌上市規模就破千億的超大型
67,元大投信指出，目前皆還在募集中，規模尚未正式結算暫不向外公告，億純
67,為市場推測，無法評論
67,由於募集期間在本周五日到期，申購匯款最終到帳時間落在日，市場預期
67,屆時的規模將會確立
67,投信圈觀察，市場多以募集時每股元掛牌日股衝上元預期的未來表現，
67,推測日極有可能開獎時規模已破千億元，相較於多檔小型台股發行規模
67,億元，的基金總規模上看千億，是業界的倍以上，也有法人以巨嬰出
67,生就長大預測的未來長相
67,銀行主管則指出，般定存年息優利最多至，且資金要停泊半年至年以上才有計息
67,空間，相較之下月月配有年化報酬率的優勢表現，定存族心癢解約非常合理
67,法人指出，雖然主打每股元月月配高息等題材，不過法人也提醒，在資
67,金募集後表定到月日才會掛牌，至少要有季的等待期才能開始收成除息，也就是說，
67,要到月才能開始參與月月配的果實，月才會開始有現金入帳
67,元大投信指出，投資人可在家合作券商元大證券元富證券兆豐證券統證券
67,凱基證券群益金鼎證券華南永昌證券永豐金證券富邦證券國泰證券台新證券
67,國票證券玉山證券第金證券中國信託證券合庫證券台銀證券大昌證券
67,家銀行元大銀行華南銀行申購，申購方式及費率依各銷售機構而定
67,心得/評論
67,這波募集超乎想像，
67,甚至還有人借錢來買，
67,和這破千億元的資金要流入台股，
67,台股這波直接衝上點也有可能，
67,空軍大概會死很慘
68,原文標題
68,萬就能買的月配息
68,下周開募成分股優勢次看
68,原文連結
68,///
68,發布時間年月日週下午
68,記者署名陳依旻財經特派記者
68,原文內容
68,坐擁巴菲特價值投資
68,月配息萬元就能入手的高股息元大台灣價值高息
68,，下周月日開放募集至月日，今日可開始預購，預計掛牌時間月日
68,自月底正式對外宣布募集後，三大優勢即吸引市場高度關注
68,第，具備價值投資特色，追求高值成分股標的，根據元大投信官網，
68,前十大持
68,股依序是長榮聯電中美晶神基漢唐
68,群光瑞儀聯發科鈊象新普
68,第二，月配息加上元發行價，讓小資族存股族退休族都能夠執行低價買輕鬆存
68,每月領的無壓力投資哲學
68,第三，是市場唯納入巴菲特價值投資指標的高股息，相對於追逐股價動能，或
68,是頻繁交換投資風格，在凸顯高股息特色的同時，亦專注於優質股票的長期評價走
68,揚潛力，依照巴菲特價值投資指標核心的自由現金流量進行選股，自由現金流強勁的企業
68,代表經營穩定，有足夠的現金可以用來發放股利，或是資本支出擴展營運規模
68,根據臺灣指數公司數據，臺灣價值高息指數自年以來，過去五年平均殖利率達，
68,年更高達
68,在募集前夕，波克夏海瑟威公布年財報大幅優於預期，
68,市值成長表現亦遠勝股價動能策略，巴菲特並於致股東信再次強調，從短期來看市場是投
68,票機，人氣帶動股價
68,但長期來看市場是體重計，本質好的股票不會寂寞
68,元大投信指出
68,，價值投資是的核心架構，追蹤指數篩選能持續創造現金流基本面穩固盈利能
68,力佳和具持續增長潛力之公司，幫助投資人不只追求滿足高股息目標，更能透過長期投入
68,，參與價值投資所創造的資產增長機會
68,元大投信也提醒，高股息除配息率外，選股策略將直接影響投資表現，建議挑選符合
68,自身投資取向之產品，參加配息時也要留意配息率不代表報酬率，所領到的企業所發
68,放股利，均計算於每日淨值之內，無論是否配出均屬於投資人權益，配息金額會自淨
68,值扣除，宜併留意淨值之變動
68,心得所以如果募到超過千億也就是說上面新聞提到的權重最重的檔會被爆買
68,那明天開始趕快先買入上面那檔等之後的千億買盤進來幫抬轎
68,就能爽爽賺了請問這樣操作會有什麼盲點嗎
69,原文標題
69,爆申購金額已
69,衝破億
69,元大投信非公開數據
69,原文連結
69,////
69,發布時間
69,//
69,記者署名
69,記者陳瑩欣台北報導
69,原文內容
69,元大台灣價值高息正式開幕
69,首日成績單流出
69,投資圈盛傳光是今日全
69,台灣募集
69,銷售金額統計逾億元，寫下國內銷售紀錄
69,不過新聞雲向元大投信求證，公司僅表示
69,尚未完全結算，此為非公開數據
69,，
69,且依法不得尚不能公告相關資訊，呼籲各界以發行公司最終公告為準
69,市場盛傳，光是開募首日，
69,元大證申購金額就已爆衝至億元
69,協力的國泰證申購金額
69,也高達億，玉山金證則接下億元申購單
69,其次包括凱基證群益金鼎證元富證各接下億至億元不等的申購單
69,永豐金證兆
69,豐證申購金額都有超過億元以上水準億元
69,另外，中國信託證券台新證券第金證合庫證台銀證與元大銀行也都接到大量申
69,購下單，金額多在億至億元之間
69,心得/評論
69,左手右手黨整個臉部腫翻
69,從/時期就被打臉到現在
69,這次會被/打臉打到縮在地上起不來偷買嗎
69,說高點的你還是說樣的話
69,萬三，萬四，萬五，萬六，萬七，萬八你都這樣重複地告訴自己跟大家
69,你忘了嗎
69,非公開數據如下
69,第天月日全台灣募集銷售金額統計約新臺幣億元，
69,供您參考元大證億凱基證億富邦證富邦證系統問題現在無法統計出數字永豐金證億
69,國泰證億群益金鼎證億元富證億華南永昌證兆豐證億統
69,證億台新證億玉山證億國票證億第金證億中國信託證
69,億合庫證億台銀證億大昌證億元大銀億
69,來源
69,///////
69,這檔大概會超越千億
69,賺輸擦鞋童的心聲_______
70,好奇想問下
70,這檔用元招募上市
70,如果未來萬七是地板的話
70,元做基礎淨值的高股息肯定是相對便宜
70,但如果天花板是萬七回到的情況下
70,這檔低淨值招募有可能簡簡單單就清算下市嗎
70,求教
71,自從復華台灣科技優息上市之後
71,主打著月配息特性目前每個月配發元以上
71,持續發了快年還沒有看到會讓人失望的狀況
71,近日又有大券商推出同類型的
71,就是正夯的跟
71,申購期間就比麻辣燙還燙
71,以安全性來講兩檔都是投資等級，比的等級還安全些
71,發行商來說是統券商是全台最大規模的元大證券
71,看起來發行商這點也不輸
71,成分股來說我認為孰優孰劣難說
71,不過的進場點肯定是相對低點
71,跟在這點就略輸
71,但以往投資書的觀念總常說人多的地方不要去
71,現在民眾惱火的買感覺泡沫化的機會很高
71,尤其是現在申購人朝非常多要發給這麼多人股利
71,到時候券商真的會這麼大方地發放嗎
71,對於是否泡沫化，大家有相同的看法嗎
72,小弟原本打算拿房貸增貸的萬出來申購了
72,結果現在這麼多人買反而不敢進場了
72,這些錢拿去買美債會不會比較好
73,要上了
73,高股息成分股選來選去就那幾間
73,去年的各家都交卷了
73,也就是說能發出的股利就那麼多
73,會不會等到建倉時間形同買在高點
73,變成學長是高股息
73,學弟是低股息
74,和募到千億規模，第天就億
74,現在根本就是高股息當道，還有人在買嗎
74,我看這幾天和這類的也都漲的還不錯啊
74,雖然也漲得非常不錯
74,回歸話題啦，現在大盤型真的不夯了嗎
74,不會只剩我還在買和之類的吧
75,標的
75,分類多/空/討論/心得
75,討論
75,分析/正文
75,這兩張從過年到現在，每天開盤就是無腦漲
75,閉著眼睛看，每天定都是紅的
75,尤其我已經看眼紅很久了，除權息後樣每天無腦漲
75,是不是今天也來無腦張，跟著路上兩萬五就好了
75,現在台股好像無敵了，根本沒有利空能擋，金門事件完全無損
75,看來賴當選和金門緊張中國也不敢怎樣，好像也不能怎樣
75,除非中國有種打
75,加上申購根本是瘋了，我也跟風申購萬了
75,跟著無腦現在是不是很安全
76,好奇問下有沒有人大盤上禮拜兩萬沒持有台積電
76,"這禮拜再次上攻沒有長榮跟鴻海,整個井噴階段也沒有沒有重電"
76,只是好奇閒聊大家都賺爆那到底誰在賠錢
76,債留還
77,新聞雲
77,傳申購破億財經網美喊元大太威嘆我們都底層
77,記者鄺郁庭綜合報導
77,元大台灣價值高息正式開幕首日成績單流出，投資圈盛傳，光是日，全台灣
77,募集銷售金額統計逾億元，寫下國內銷售紀錄
77,財經網美胡采蘋就分享她看到的全台
77,灣募集銷售金額統計，不禁笑呼孩子，不是我在講，我覺得我們都金字塔底層
77,胡采蘋今日早在粉專追劇時間表示，目前網路上傳出來的募集銷售金額是
77,億，而且富邦還當機了
77,她就提到，三月份先是中信上游半導體募了億，然後統
77,投信高股息月配在完全沒人預料到的情況下募爆億，據說連公司內部打賭最唬爛的同事
77,也只猜了半的數我還在會員影片裡面講統募個幾十過百也沒什麼問題，我真的摔倒
77,但最後元大以必須贏的氣勢，天就打破統的紀錄，以億的成績搶回王座
77,這令她不
77,禁笑呼，孩子，不是我在講，我覺得我們都金字塔底層元大證券真是太威了
77,看到貼文後，留言處也直呼，我們是金字塔底下的黃沙現在募基金不到百億都沒
77,資格參賽結論是元大金買起來
77,這支我很多親戚朋友都買張以上的，我周邊
77,的人都超級看好它台灣真的是藏富於民
77,弄個健保掛號費，哭得死去活來
77,聽到
77,賺錢門路，連祖產都能壓上
77,厲害了
77,台灣人
77,////
77,心得
77,才剛破募款紀錄結果馬上又破的紀錄
77,直接紅透大街小巷隨便個早餐店阿姨都有買
77,低卡有少年股神直接重壓萬
77,看來今年應該是元年元年
77,這波真的很多人信貸也要入場
77,長榮可能又要再噴波了
77,加碼財經網美裝可愛
77,///
78,前後加起來買張
78,扣款扣了張的錢但只給張
78,請問有人跟我樣嗎
78,有反應給元大營業員
78,不知道要等多久
78,扣了張的錢但元大只給張
78,///
78,///
78,///
78,///
78,被多扣萬還是張
78,有詢問過了其他元大的說不用手續費他說最少應該是要賺這錢的還是換家實際點
78,///
79,原文標題
79,巨嬰來勢洶洶
79,這檔高息表看穩坐人氣王
79,原文連結
79,////
79,發布時間
79,//
79,記者署名
79,文今日新聞
79,原文內容
79,昨日開募的元大台灣價值高息
79,，因主打高息月月配及元發行，受到
79,市場喜愛，首日就募集超過億，有法人預測可能掛牌上市規模就破千億
79,，更戲稱是巨
79,嬰
79,不過，觀察前大規模都超過億元，儘管新兵來勢洶洶，應暫時難以撼動
79,排名
79,元大台灣價值高息昨日開募，募集金額預估就超過億元，市場熱議
79,不斷，買氣滾滾，更是有不少網友表示，
79,申購就買了幾十張，甚至有人透過房屋質押投資
79,萬，也有人曬出買進張股票的申購明細
79,，寫下的新紀錄
79,也因此有法人預估，
79,在/掛牌上市的那天，有可能規模破上千億元，是業界的倍以上，還被法人戲稱是
79,巨嬰出生就長大
79,不過，觀察目前既有的台股高息今年來受益人與規模變化，統計到/最新數字
79,，檔台股規模已經達到兆元，其中有檔台股高息今年以來受益人增加
79,人，規模增加億元，使得總受益人來到人，總規模達到兆元
79,相對於檔
79,台股總體數字來看，分別佔
79,而這檔台股高息表現，今年以來受益人增加最多的前名包含
79,，規模增加最多則是，再以今年績效表現來
79,看，上漲，表現最好
79,其他前名分別是上漲，上漲，
79,上漲，上漲
79,但就整體來看，
79,拿下三冠王的可說是台股高息
79,最佳人氣績效王
79,具有平準金機制，讓所領到的高額現金股利，不會因為未來受益人或規模增加而被
79,稀釋，此外，百分百填息率次與不錯的資本利得，息利雙收讓
79,投資人對深具信心，因
79,此不斷申購
79,參與第四次除息最後買進日為月日，配息發放日為月日
79,群益台灣精選高息基金經理人謝明志表示，台灣投資人對存股需求熱度不減，台
79,股高股息越來越受投資人青睞，認為是以存股為目的，參與台股行情的極佳工具
79,目前
79,市面上共有檔高息可供選擇，投資人可依照不同理財目的需求以及配息時間搭配做選
79,擇
79,此外，謝明志指出，雖然大盤在創新高後拉回整理，不過，若從存股的角度來看，指數的跌
79,勢卻也創造出新的契機，存股族則可利用台股逢低布局，增加存股張數與減低持有成本
79,穩
79,健投資人可以台股高息為核心配置穩固資產，參與台股中長期投資契機
79,心得/評論
79,學長感謝學弟的抬轎，是說那麼多人申購，還會有多少人從上市買
79,我有幾個朋友申購完就
79,是盤算上市後賣掉賺價差，但有沒有溢價還不敢打包票
80,原文標題
80,有多夯
80,申購第二天金額估破億
80,原文連結
80,///
80,發布時間
80,年月日週二下午
80,記者署名
80,陳依旻財經特派記者
80,原文內容
80,坐擁巴菲特價值投資月配息萬元就能入手的高股息元大台灣價值高息
80,引發熱搶，截至今日下午，光家券商申購金額就衝破百億
80,據券商透露，若加上
80,其他家券商募集金額已吸金逾億元，但最終以元大投信公布為主
80,國泰證券指出，截至月日中午點，新增萬筆申購，金額億元，超過第
80,天同期水準，初估首兩天申購累計突破百億，另外，阿發線上申購切正常，請客戶耐心
80,進行
80,元大投信無法對外公開數據
80,募集期間到日才截止，但開募短短兩天，就吸引堆投資人瘋搶，業界傳出，
80,第天就已募集逾億，以國泰證第二天的成績來看，今日申購金額應超過億
80,，持續挑戰史上第檔掛牌規模就破千億的，甚至讓高股息規模大洗牌
80,至於實際募集金額有多少
80,元大投信指出，目前尚未對外公開數字，外界數據也無法評論
80,三大原因吸引領息族瘋搶
80,自月底正式對外宣布募集後，三大優勢即吸引市場高度關注
80,第，具備價值投資特色，追求高值成分股標的，根據元大投信官網，前十大持
80,股依序是長榮聯電中美晶神基漢唐
80,群光瑞儀聯發科鈊象新普
80,第二，月配息加上元發行價，讓小資族存股族退休族都能夠執行低價買輕鬆存
80,每月領的無壓力投資哲學
80,第三，是市場唯納入巴菲特價值投資指標的高股息，相對於追逐股價動能，或
80,是頻繁交換投資風格，在凸顯高股息特色的同時，亦專注於優質股票的長期評價走
80,揚潛力，依照巴菲特價值投資指標核心的自由現金流量進行選股，自由現金流強勁的企業
80,代表經營穩定，有足夠的現金可以用來發放股利，或是資本支出擴展營運規模
80,根據台灣指數公司數據，臺灣價值高息指數自年以來，過去五年平均殖利率達，
80,年更高達
80,在募集前夕，波克夏海瑟威公布年財報大幅優於預期，
80,市值成長表現亦遠勝股價動能策略，巴菲特並於致股東信再次強調，從短期來看市場是投
80,票機，人氣帶動股價
80,但長期來看市場是體重計，本質好的股票不會寂寞
80,元大投信指出
80,，價值投資是的核心架構，追蹤指數篩選能持續創造現金流基本面穩固盈利能
80,力佳和具持續增長潛力之公司，幫助投資人不只追求滿足高股息目標，更能透過長期投入
80,，參與價值投資所創造的資產增長機會
80,不過，元大投信也提醒，高股息除配息率外，選股策略將直接影響投資表現，建議挑
80,選符合自身投資取向之產品，參加配息時也要留意配息率不代表報酬率，所領到的企
80,業所發放股利，均計算於每日淨值之內，無論是否配出均屬於投資人權益，配息金額會自
80,淨值扣除，宜併留意淨值之變動
80,心得/評論
80,大媽們當團購在買的
80,申購第二天預估金額就破億了
80,上市前衝到億應該不是問題吧
80,太恐怖了
81,原文標題最大成分股
81,長榮獲投信連買股價飆至元除息後新高
81,原文連結
81,////
81,發布時間
81,記者署名廖婕妤
81,原文內容
81,元大臺灣價值高息昨日開募，市場資金搶到手軟，前大成份股長榮
81,也搭上這波順風車，投信連日買超，今日盤中股價更是度衝上元，創下除息後
81,兩年半來新高
81,長榮今日盤中最高衝上元，終場收元，上漲元或，成交量近萬張，
81,三大法人買超萬張，其中，投信單日買超張，這也是投信連續第日買超長榮
81,外資單日買超逾萬張，為連日買超
81,自營商則轉賣為買，單日買超張
81,前大成份股包括長榮權重，聯電權重中美晶權重
81,神基權重漢唐權重群光瑞儀
81,聯發科鈊象新普，預計募集至本周五，月日掛牌
81,長榮月營收達億元，月增年增
81,累計前月合併營收為億元
81,，年增
81,心得/評論
81,募集金額爆量的新聞直洗
81,今天長榮直接三大法人齊買超
81,看來每個人都上船準備好等抬轎了對吧
82,追蹤的財經網紅剛好就有說了
82,///
82,募集完後個交易日要建完倉
82,如果沒錯的話，下週開始到下下週結束就是建倉交易日
82,看下的前大成分股
82,長榮權重
82,聯電權重
82,中美晶權重
82,神基權重
82,漢唐權重
82,群光瑞儀聯發科鈊象新普
82,億可以買幾張長榮
82,懂的就懂'_'
83,原文標題破紀錄
83,再灌億進場兩天申購飆破億
83,原文連結
83,////
83,發布時間
83,記者署名
83,記者陳瑩欣台北報導
83,原文內容
83,元大台灣價值高息申購熱潮強強滾，業界爆出今日申購金額再灌入
83,億元，加計昨日部分通路更新通報金額，兩個交易日已湧入逾億元資金
83,不過
83,發行公司元大投信指出，公司依法不得公告申購金額，無法評論相關數據
83,業界傳出，元大金控集團為了順利銷售，旗下投信證券銀行全都動員起來，加
83,上華南銀行與國泰證等家證券商協銷，線上申購人潮絡驛不絕，締造驚人成績
83,元大投
83,信則強調，基金投資皆有風險，呼籲民眾理性投資，要檢視風險屬性持有適合自己的資產
83,新聞雲詢問至少家以上協銷券商，通路主管皆不願證實申購數據，不過皆坦
83,承確實比昨天多賣這麼久從來沒看過正式開募第天還是忙翻的現象也有業者
83,已私下輔導急著申購的民眾直接向元大證下單
83,金融業者透露，原本昨日初步統計申購金額為億元，但今日有部分通路回報實際入帳
83,金額因通路系統開通後更新，昨日整體申購額已來到億元，今日再灌億元，累計兩
83,日已收進逾億元資金
83,不過業界也強調，顧及有部分在路上等進件與重複下單待銷帳的情形，申購金額
83,不宜視為基金規模，實際銀彈仍待元大投信報到金管會核批以後為準
83,業界推測，若這次申購金額能有成以上成功轉換為基金規模，的資金池將衝至
83,億元，大概在台股規模排行中坐望，界於群益台灣精選高息與復華台灣科
83,技優億之間
83,不過由於募集期間至日為止，遭業界戲稱為還沒生下就
83,長大的巨嬰，且還有成長空間，仍有超車其他檔台股的機會
83,心得/評論
83,跟風的力量真的非常強大，從來沒想過兩天可以破億真的超扯，台灣人真的都
83,解定存了嗎
84,///
84,應該是這份統計資料
84,是增加兩百億還是兩天加起來千七百億呢
84,那明天又要高潮不斷了
85,原文標題到底有多狂
85,兩天吸金近千億元
85,原文連結
85,//////
85,發布時間
85,記者署名蔡靜紋
85,原文內容
85,元大臺灣價值高息到底有多香
85,申購人潮累癱堆銀行員證券銀行員，市場
85,傳出募集第天日金額達億元，
85,到今天募集第二天的傍晚金額已達億元，超
85,過千億元在望，刷新國內募集基金紀錄
85,元大金控旗下元大投信募集元大臺灣價值高息大成功，合作券商也都吃香喝辣
85,據悉，元大金控旗下元大證券募集金額已經超過億元，令人意外的是國泰金控旗下
85,擅長數位通路的國泰證券發揮超強戰力，連兩天合計金額逾億元，是元大體系以外
85,最強通路
85,另受關注的議題是，國內高股息愈來愈火熱，檔募集金額高過檔，現在單檔
85,"就有超過千億元號召力，成為推升台股新動能，而台股也已在日觸及,點歷史新高"
85,，有業界人士就說，那下步呢
85,元大台灣價值高息主打國內首檔結合巴菲特價值投資月配息設計，與元
85,發行價的高股息，搶攻小資族存股族退休族都能夠執行低價買輕鬆存每月
85,領的無壓力投資族群，募集期間月日至月日，預計掛牌時間月日
85,其巴菲特價值投資，指的是依照巴菲特價值投資指標核心的自由現金流量進行選股，
85,自由現金流強勁的企業代表經營穩定，有足夠的現金可以用來發放股利，或是資本支出擴
85,展營運規模
85,根據臺灣指數公司數據，臺灣價值高息指數自年以來，過去五年平均殖
85,利率達，年更高達
85,元大投信提醒，高股息除配息率外，選股策略將直接影響投資表現，建議挑選符合自
85,身投資取向之產品，參加配息時也要留意配息率不代表報酬率，所領到的企業所發放
85,股利，均計算於每日淨值之內，無論是否配出均屬於投資人權益，配息金額會自淨值
85,扣除，宜併留意淨值之變動
85,心得/評論
85,///
85,好幾間新聞都說募資近千億
85,就上面的東森數字不樣
85,不過市值近千億也夠狂的
85,明天看來可以直接擠進前十名內了吧
86,送分題是不是還有大盤啊
86,怎麼看大盤會繼續往上噴
86,如果最後募集億
86,這億灌進去大盤
86,不就漲到萬去了
86,還配合台積電
86,不就可以看到大盤兩萬五
86,這時候是不是要歐印正二了
87,本來玉山系統掛掉，覺得買太少，想說半夜偷偷看可以買了沒
87,結果直接停止申購，好麻煩
87,該放棄加碼送分題嗎
87,///
88,謝謝你我的抬轎超人
88,高股息發行價便宜
88,"每張門檻低,不代表成分股位階便宜"
88,募資買當前位階的股票定是比較貴
88,這點毋庸置疑
88,目前散戶的瘋狂程度
88,各為精明的學長韭壹韭韭貳韭準備好了吧
88,睏霸數錢_真的可以這麼幸福嗎
88,///
89,我媽進場了
89,他只要息
89,剩下可以滾出多少本金
89,說要留給我
89,只要台灣不倒
89,年後
89,隨便也有倍吧
89,她解了張美元投資型保單
89,飆漲成這樣
89,報酬還負的
89,含息才勉強翻正
89,就知道有多坑
89,很多人覺得高點到了
89,有差嗎
89,看看之前他們投資什麼商品
89,她還有張投資型保單
89,標的是台股的
89,內扣超過
89,台股漲這麼多
89,才沒賺沒賠
90,原文標題
90,吸乾定存隔拆利率衝破
90,原文連結
90,///
90,發布時間
90,年月日週三上午
90,記者署名
90,黃琮淵台北報導
90,原文內容
90,元大台灣價值高息掀申購熱潮，不少小資族解定存也要買，龐大吸金力道讓銀行資金意外吃緊，反應市場資金流動性的隔夜拆款利率，日更是飆破，若排除季節性因素，為近年來相對高點，不少銀行被迫加碼台幣定存利率，掀起銀行存款保衛戰
90,發行價元的還沒上市就先轟動，甚至搞到承銷券商當機
90,由於月月配息，年化報酬率甚至是定存的到倍，不少小資族寧可提前把定存解約，就算損失利息，也要拿錢去買，網路上甚至有大戶附上萬萬元的匯款單，顯見熱度之高
90,成為吸金怪獸，更牽動市場資金流向，不少銀行因為定存被解約，資金水位下降，需要跟同業調度資金，隔夜拆款利率更因此走揚，日衝上，是今年月日以來新高，不過月日是農曆年前，般來說市場資金較緊俏利率本就較高，若把季節性因素排除，則是年來的相對高點
90,即便日隔拆利率重回，但仍較開放申購前，上周五為高
90,銀行主管表示，過往定存解約資金凍結，通常發生在有價差的股票抽籤時，但這回成為全民運動，這幾天老被問你有沒有買
90,解約定存的人更不計其數
90,為免定存解約影響資金水位，部分銀行搶推高利定存應戰，希望軟化定存戶解約態度
90,銀行財管主管說，除了高利定存，有些理專更是道德勸說，鼓勵客戶將活存轉為定存，或是將放在其他銀行的錢拿來存，以避免資金水位快速降低
90,銀行主管坦言，相較於台幣定存年息不到，年化報酬率平均到，月月配的也不難找，加上不像外幣定存有匯率風險，手續費也低，難怪國人趨之若鶩，此次橫空出世，便打亂資金情勢，未來這類若更多，將成為資金調度的新挑戰
90,心得/評論
90,吸金夠嗆，即使唱衰的人非常多，但看來小資族阿公阿嬤聯軍根本不在意，搞到銀行定存或其他理財產品解約我朋友好幾個解了儲蓄險或美元保單來買，部份銀行只好推新臺幣存款優惠定存
90,銀行資金水位降低，對金融股獲利有無影響還待觀察
91,原文標題募破千億無上限
91,元大投信罕見發聲注意風險承受能力
91,原文連結
91,///
91,發布時間
91,記者署名記者陳瑩欣台北報導
91,原文內容
91,元大台灣價值高息自月日正式募集起，各大媒體與網路社群對募集規模高度關注
91,，元大投信今日在銀行證券正式對外營業前發出聲明，強調募集無上限，但也
91,呼籲投資人要注意風險承受能力
91,元大投信表示市場持續對募集規模有所臆測，或分享個人資金規劃方式以進行申購之心得
91,元大投信對此說明，在正式經證交所核備成立前，市場所傳任何銷售數字均非正式數
91,據，且元大投信未對個別投資人資金運用提供任何建議，提醒投資前應充分了解產品特性，
91,評估自身風險承受能力，妥善規畫個人財務決策
91,元大投信表示，為台股，因此無募集額度上限，投資人可於募集期間向各銷售機構
91,申購，如未及參與，亦可於月日預計掛牌日起透過各券商買進參與
91,同時，的產品
91,設計是提供投資人從短期價差操作，轉至中長期存股領息的解決方案，可藉此進行指數化紀
91,律投資，分散個股風險並參與台股長期成長，建議投資人應以此作為投資評估
91,而針對目前市場所傳之募集規模臆測，元大投信至目前未對市場發布任何業績數字，
91,未來將依照相關法令規定，於成立後在官網揭露基金淨值，並預計月日掛牌，掛牌前營
91,業日將公告申購買回清單等交易資訊，以當日結算淨值為掛牌參考價
91,自開募起市場討論度急速升高，包括各銷售機構多出現開戶申購人潮，亦有不少投
91,資人分享個人透過解定存解儲蓄險申請貸款等方式進行資金調度以申購，包括從
91,未進行證券開戶的投資人亦亟欲投入
91,對此元大投信未對個人動用定存資金申請貸款投資
91,等決策提供任何建議，並強調基金投資具有波動風險，投資人申購前應詳閱基金公開說明書
91,，充分了解產品特性，理性評估自身風險承受能力
91,元大投信持續提醒，高股息除配息率外，選股策略將直接影響投資表現，建議挑選符合
91,自身投資取向之產品，參加配息時也要留意配息率不代表報酬率，所領到的企業所發放
91,股利，均計算於每日淨值之內，無論是否配出
91,均屬於投資人權益，配息金額會自淨值扣除，宜併留意淨值之變動
91,心得/評論
91,哇
91,竟然募到券商出來提醒風險
91,太扯了吧
91,為什麼臺灣價值高股息這次那麼熱阿
91,小兒有想過臺灣人錢淹腳目嗎
92,如題阿
92,橫空出世就是大哥
92,他的成分股和其他小弟重複的也堆人分析
92,同樣把錢無腦丟
92,為什麼不乾脆直接買他們標的的個股阿
92,如前幾天發文
92,要不是因為也想參與
92,第天上市漲就賣掉的必勝攻略
92,這波真的想全部上前幾佔比的個股呢
92,為什麼不直接買標的個股
92,謝謝
93,我覺得根本不用擔心高股息跌下神壇
93,會這樣覺得的根本就沒有搞清楚目標客群
93,例如
93,現在如果真的是那些會自己研究想去求超額報酬的族群
93,早就先買或是成分股卡位想炒短線了
93,會買的主要族群
93,就是那些不投入也是拿去定存儲蓄險這些報酬率慘到不行的
93,我就問比較基準低成那樣怎輸
93,但隨著/甚至以後的高股息資金進來
93,台股整體來說會收到非常大的影響
93,畢竟台股總市值是非常低的市場
93,其實並不能承受大量類似策略的資金進來還能有同樣效果
93,台股只有三間公司公司市值破兆
93,千億到兆的也只有十間
93,最大市值兆的台積電近幾年不可能進高股息
93,甚至長榮市值也大概四千億上下而已
93,這會造成個影響是以後所有股票會自動被這些規模上兆的高股息自動平衡
93,以後隨著這些高股息資金自動湧入殖利率高的個股
93,會讓高殖利率的買到變低
93,低的賣到變高
