system_id,artTitle,artUrl,artDate,artCatagory,artContent,dataSource
310,以巴衝突／以色列一家五兄弟都上戰場！哥哥從美國返鄉當兵｜東森新聞,https://news.ebc.net.tw/news/article/387475,10/19/2023 6:40,國際,坦克隨民車上街，以色列隨處可見軍隊上戰場的跡象，有些是現役部隊軍人，有些則是預備役，但同樣也得暫時擱置自己的性命。以色列預備役拿弗他利：「打電話給我的指揮官，我立刻就知道，我必須告訴我的妻子，我必須離開了。」NBC記者在加薩邊境，訪問到一名軍人，他在紐約出生，從小就住在以色列，平時他是3個女孩的父親，也是1位在耶路撒冷工作的醫師。以色列預備役拿弗他利：「我和阿拉伯醫師、猶太醫師一起工作，每天都在拯救生命。」脫下醫師袍改穿軍服，預備隨時上戰場，特別的是拿弗他利家中5兄弟現在都是軍人。以色列預備役拿弗他利：「1哥、2哥、3哥、5哥，我們都是戰鬥士兵。」就像上演真實版諾曼地大空降，5位兄弟同時當兵，其中最小的21歲弟弟還在服義務役，駐守以色列和埃及邊界的沙漠。以色列軍人Shui：「我看到我的兄弟們站在北方、南方，任何地方，你看兄弟們和你在一起。」另外有2兄弟，在以色列北部和黎巴嫩激進組織真主黨交火。以色列軍人：「我們是一支快速部隊、戰鬥部隊，而且通常是第一批預備役的部隊。」第5位兄弟則遠從美國直直奔回以色列，保家衛國。以色列軍人：「以巴衝突讓我在凌晨2點陷入困擾，在紐約很多人一開始就整夜睡不著。」回到以色列卡法阿扎當坦克指揮官，5兄弟在戰場上各自奉獻己力，不只身為手足，更是戰場上的好兄弟。,EBC
311,以巴？俄烏？普習閉門會談舉世關注｜東森新聞,https://news.ebc.net.tw/news/article/387476,10/18/2023 21:04,國際,一帶一路論壇中，全球真正關注的會談，大陸國家主席習近平和俄羅斯總統普丁的會談，緊接在開幕式後登場。大陸國家主席習近平：「護國際公平正義，促進世界共同發展，貢獻力量。」俄羅斯總統普丁：「正如你所說，全人類的一種命運一種方式，我們願祝你在這項崇高的工作中取得成功。」雙方行禮如儀，是否有觸及敏感的烏俄及以巴衝突，要等稍後才有機會露出端倪，普丁是這屆一帶一路高峰論壇中真正的貴賓，儘管他是國際性的爭議人物，但北京還是對他高規格禮遇。晚宴中他和習近平走在各國政要前，並肩帶頭進入會場，開幕當天合照環節也始終都在習近平的右手邊，更不用說一下飛機有長長的紅毯和禮賓隊迎接排場十足，跟今年6月美國國務卿布林肯訪問北京，冷清的場面形成尖銳對比。在論壇上，普丁緊接著在習近平上台演說，尷尬的是台下有部分歐洲代表團，由法國前總理哈發林帶領，在普丁還沒上台前就先離席抗議，就是不願意跟普丁有任何形式的接觸，似乎也顯示北京主導的一帶一路論壇，在價值觀上跟西方國家還是有些差距。記者：「俄羅斯總統普丁就在要準備上台演說時，歐洲政要卻率先離場，也被外界解讀，包含法國前總理等人對於普丁這樣的爭議人物，採取這樣的方法表達抗議。」,EBC
312,以巴衝突／拜登飛抵以色列！納坦雅胡感謝美給予「明確的支持」｜東森新聞,https://news.ebc.net.tw/news/article/387478,10/18/2023 21:21,國際,美國空軍一號降落在以色列特拉維夫，專機四周層層戒護，美國總統拜登緩緩走出專機，為了要解決以巴衝突造成的人道問題，拜登出訪以色列，經過10多小時的飛行，18日下午4時左右總算抵達。美國總統拜登：「我對昨天，在加薩醫院的爆炸深感悲痛，根據我看到的，那些應該是由敵方做的，不是你們，或者有其他組織，但我還不確定。」拜登抵達戰火前線，原本與以色列總理納坦雅胡見面後，拜登還要接著去約旦與埃及巴勒斯坦，還有約旦領導人，舉行四方談話，阻止衝突擴大，但出訪前加薩醫院卻遭到轟炸，造成500人死亡的慘劇。巴勒斯坦自治政府主席阿巴斯：「我同意約旦與埃及兄弟，取消原定今天在（約旦）安曼，與（美）總統拜登舉行的峰會。」約旦隨即取消與拜登的會談，白宮則表示會談延期，不會放棄對話管道，而如今美國老大哥來到中東，似乎還有一個目的，就是要告訴伊朗不要輕舉妄動捲入戰事。美聯邦眾院外交事務委員會主席麥考爾：「所以伊朗會做什麼，他們將會幫助真主黨或其他代理人，甚至是親自捲入這場衝突，我們的委員會負責這場戰爭，我的委員會有，宣戰或發布戰爭的權力，以及授權使用武力。」現在美國也跨出重大一步，美聯邦眾院外交事務委員會主席麥考爾透露，他們正在起草軍事授權法，一旦伊朗撐腰的部隊或組織，像是真主黨介入以巴之間的衝突，美國將能透過這項法案讓拜登下令出兵，打擊伊朗在中東各地的代理部隊，美國出手警告伊朗，從這也看得出美國在中東影響力究竟有多大，但如果美軍真的介入衝突，那恐怕又將會是一場腥風血雨的開端。,EBC
313,以巴衝突／最安全的避難點淪為煉獄！加薩醫院遭轟釀數百死｜東森新聞,https://news.ebc.net.tw/news/article/387479,10/19/2023 7:00,國際,睜著無辜大眼的小男孩身體不停發抖，面對大人的提問回答不出隻字片語，一旁的醫護人員上前將他抱進懷裡，親親他的臉頰不斷安撫，小男孩終於忍不住放聲大哭讓人心疼。另一個躺在病床上的小女孩不斷哭喊，聲音裡都是驚嚇和恐懼，這些年幼的孩子剛經歷一場恐怖的砲火攻擊。加薩醫院醫生：「你可以看到我身後成堆的屍體，這些傷亡，他們來到這座加薩唯一的基督教醫院，想找個安全的地方。」醫護人員在堆滿遺體的帳篷裡，控訴這根本是人道危機，穿著白袍的醫生站在屍體堆間開起記者會，這樣的災難性場面震驚世界。CNN記者尼克·羅伯森：「這絕對是一場恐怖失去生命的災難，巴勒斯坦衛生官員指出上百民眾喪命，這些人是在醫院避難。」以巴衝突爆發以來，以色列展開圍城戰略，斷水、斷電，民生物資嚴重缺乏，許多平民百姓帶著家人前往醫院避難，位在加薩北部加薩市的阿里阿拉伯醫院成為臨時避難所，但即便是醫院也終究沒有躲過戰火波及。加薩醫院醫生：「到處都是碎掉的玻璃，有很多人在醫院避難，走廊都是人，我該走了。」影片拍下攻擊瞬間，醫院爆出火光照亮黑夜，這一炸帶走了至少500條性命，更讓活下來的人們陷入無盡恐懼，不知道想保命到底還能躲在哪裡。,EBC
314,以巴衝突／加薩醫院遭轟釀500死 以軍、伊斯蘭聖戰組織互控｜東森新聞,https://news.ebc.net.tw/news/article/387481,10/19/2023 6:30,國際,加薩民眾：「人們，我的孩子死了。」雙手各拿一個袋子，這名男子衝進歐盟人道援助總局的帳篷，沒多久他走了出來，哭喊自己的小孩沒了。加薩民眾：「我的小孩死了，我的小孩死了，他們在這裡。」加薩阿里阿拉伯醫院停車場被砲火攻擊，官方宣稱至少有500人喪命，而且許多都是平民百姓或是小孩。救人的醫院變成攻擊目標，現在各界最想知道，醫院到底是誰炸的，哈瑪斯首先把矛頭對準以色列軍隊。以軍發言人康里克斯：「證據明確支持一個事實，就是這不是以色列炸彈，因為周圍的建築物，沒有受到附帶或重大損壞，乾淨墜落。」以色列軍隊公布一段畫面，黑夜裡火箭升空，接著爆出一陣火光，下一秒就墜落到地面，以色列指出發射火箭失敗的兇手，就是伊斯蘭聖戰組織，他們攔截到一段哈瑪斯成員的通話紀錄。哈瑪斯成員：「我告訴你這是第一次，我們看到飛彈像這樣墜落，所以我們說這飛彈屬於伊斯蘭聖戰組織，（什麼？），他們說是伊斯蘭聖戰組織射的飛彈。」伊斯蘭聖戰組織是巴勒斯坦另一個武裝激進組織，不過他們否認以色列指控，還反駁是以色列捏造謊言，沒多久以色列又釋出醫院空拍圖，可以看到焦黑的部分就是被轟炸的地方，但如果是以軍轟炸，通常會有直徑好幾公尺的彈坑痕跡。CNN軍事分析專家赫特林：「如果火箭引擎出現故障，根據以色列的證據顯示，（故障）火箭會飛得更遠，然後沒有任何導引系統就會從天上掉下來。」CNN軍事分析專家認為，如果激進組織使用伊朗提供的火箭，的確有可能發生誤射事故，但無論是誰射的火箭，在這場攻擊中逝去的無辜生命終究是回不來了。,EBC
315,以巴衝突／德國總理蕭茲訪以色列 機場遭空襲下機避難｜東森新聞,https://news.ebc.net.tw/news/article/387482,10/18/2023 21:53,國際,空襲警報聲響，一群人腳步匆忙，快走下飛機，德國總理蕭茲17日出訪以色列，但他17日晚間準備搭機飛往埃及時，機場卻突然遭到空襲，同行記者與隨行人員，全都驚慌地抱頭趴在停機坪避難，蕭茲和隨扈則在第一時間被安排前往避難所。德國日報副總編輯亞歷山大也在社群平台X上寫下，以色列的防空系統攔截了2枚導彈，他親眼看見它在空中爆炸。經過一系列的安全檢查後，蕭茲和隨行人員才重新登機，各國領袖造訪中東，不少人意外碰上空襲警報。美國國務卿布林肯（10.17）：「拉法關卡將會開放，我們正在跟聯合國、埃及、以色列和其他國家建立機制進行援助（給需要的人）。」美國國務卿布林肯訪問以色列總理納坦雅胡以及戰時內閣，會議開到半夜一度被空襲警報打斷，布林肯還因此避難5分鐘，但出了名沉得住氣的他，再度展現冷靜，在此起彼落的空襲警報聲中談判整晚，但其他人遇到空襲警報，恐怕沒辦法保持鎮定，美議員遭襲躲在室內神情嚴肅緊張，美國參議院多數黨領袖舒默，率領參議院兩黨代表團訪問以色列，也突然遭到火箭彈襲擊，導致代表團必須就地避難。美國參議院多數黨領袖舒默（10.17）：「我認為以色列必須消滅哈瑪斯的威脅，否則（突襲）將再發生。」以巴衝突讓各國領袖前後拜訪中東地區，只是現在戰局混亂，各國政治人物安危也備受矚目。,EBC
316,以巴衝突／以腹背受敵！北遭真主黨猛攻 南查獲哈瑪斯軍火｜東森新聞,https://news.ebc.net.tw/news/article/387484,10/18/2023 22:09,國際,炮聲巨響，反坦克火箭擊中車輛，冒出巨大火光，黎巴嫩真主黨持續在以色列北方邊境，發動小規模攻擊，真主黨4名武裝分子還打算在邊境安裝炸彈，卻被以軍發現，用無人機全數擊斃。以黎邊境情勢緊張，NBC記者直擊現場，發現周遭都已成軍事封鎖區。NBC記者：「這個檢查站的另一邊就是黎巴嫩，這整個區域都是邊境封鎖區，向以色列延伸2.5英里，以色列軍方表示，正在敦促大眾，為了自身安危遠離該區域，還有限制GPS，在軍方所謂的現正交戰區。」隨著哈瑪斯發動突襲，真主黨趁勢參戰，加強火力迫使以色列必須被迫雙面開戰，緊繃局勢讓遠在國外的以色列人也急忙返國守護家園。以色列軍人哈里森：「我必須來，所以我拖著行李箱，帶著牛仔褲、衣服，在我身上跑來這裡，你懂的，我的軍服，還有襪子、內衣，這就是全部，你知道我很驕傲且很高興能在這裡，但不是出於最好的理由。」戰火持續升溫，以色列軍方宣佈撤離北方邊境2公里內28地點的居民，不過也有人堅持不走。當地居民：「所以說這是我們的家，我們要留在這裡，我們不害怕。」北方戰事如火如荼，與此同時以軍在南部地區查獲哈瑪斯突襲留下的大量軍火。以色列軍人：「這是自己做的，在他們的工廠，在哈瑪斯的工廠，在加薩。」手榴彈、火箭炮還有反坦克地雷，以軍收復遭突襲的南部地區，意外在村莊的軍事基地找到這些武器，除了有些是自製，還有一些由伊朗、俄羅斯生產的標誌，讓人更加懷疑哈瑪斯突襲恐怕有幕後黑手。再加上真主黨的猛攻，恐在北部以黎邊境開啟第2戰線，若再配合南部加薩的哈瑪斯雙面夾擊，以色列2頭燒，可能難以應付。,EBC
317,台海危險？美軍力集中中東 議員：須憂「敵意螺旋」｜東森新聞,https://news.ebc.net.tw/news/article/387489,10/19/2023 7:10,國際,黑夜中熊熊大火狂燒，在以色列的炮火猛轟下，加薩走廊沒有片刻寧靜，以巴衝突持續升溫，作為以色列的靠山，美國在短短一周內緊急調度軍事資源，火力集中部署中東，也引發擔憂，如果解放軍這時打來，美國還有餘力協防台海嗎？美國總統拜登：「我們可是美國啊，是歷史上最強的國家，不是世界上最強，而是世界歷史上最強，我們能夠兼顧以巴和俄烏，同時維持國際防禦。」檢視美軍目前在中東的軍力部署，美國最先進的福特號航母打擊群已經在東地中海待命，而另一支艦隊艾森豪號也正在路上即將加入駐守，白宮也有意派遣兩棲攻擊艦巴丹號協助撤僑。空軍方面，美軍也投放更多主力戰機F-15E、F-35、F16戰機和A-10轟炸機，並組織2000人部隊隨時前往以色列支援。另外似乎還將派出一支由海軍陸戰隊員組成的快速反應部隊，美國軍事資源似乎都轉往中東地區，恐怕將讓全球火藥庫之一的印太區域風險升高。台師大政研所退休教授曲兆祥：「2頭忙的狀況之下，他很可能對台海這邊的情況，難以一時之間顧及戰略主打盟友合作。」拜登信誓旦旦，因為美國在太平洋採取和盟友聯合作戰的戰略，強化延長對抗中國的力道，像是目前雷根號航母正停靠南韓釜山港，而卡爾文森號航母也在前往印太海域途中，另外根據美國五角大廈2018年的戰略摘要指出，美國陸軍空軍和海軍陸戰隊皆有專責印太事務的部隊，但無庸置疑的是中東局勢升溫，確實分散了美國的注意力，恐怕將讓亞洲出現破口。台師大政研所退休教授曲兆祥：「不要對美國製造意外，也不要對中國製造意外，維持它的平衡性，那麼以現在國際情勢來講，我們會比較安全，兩岸緊繃美中對立。」不過分析以巴衝突爆發，正是因為以色列極右派政府的壓迫，讓哈瑪斯備感威脅，認為必須採取行動自保。國民黨籍台北市議員徐弘庭就警告，以巴因敵意螺旋升高，最終爆發衝突，而在美中競爭激烈下，如果情緒也堆疊到導致敵意螺旋確立，台灣的處境就越來越危險。這也意味著如果對立持續升高，恐怕真的在台海非爆發戰爭不可前，美中就會受到敵意螺旋刺激，而爆發一場不可逆的大戰，如今美軍軍力分散，恐怕也將導致地緣政治出現破口。YTN記者：「一名軍方官員推測哈瑪斯，與北韓之間存在，直接或間接關聯的可能性，美軍力分散中東。」南韓官員指出不只供應武器，哈瑪斯的戰術和北韓極為相似，在南北韓接壤之下，挑起青瓦台敏感神經，擔憂平壤政府蠢蠢欲動，美國近幾年將戰略目標，聚焦印太對抗中國，如今以巴衝突的爆發，讓美國不得不分心至中東，亞太地區也必須嚴陣以待。,EBC
318,「哈瑪斯突襲如15個911恐攻」 拜登：以勿被憤怒蒙蔽雙眼｜東森新聞,https://news.ebc.net.tw/news/article/387497,10/19/2023 7:41,國際,為了緩和中東緊張情勢，美國總統拜登，18日到以色列進行不到24小時的旋風式訪問。他還說哈瑪斯對以色列的攻擊有如「15個911恐攻」。美國總統拜登：「基於我們目前所看到的訊息，顯然這次攻擊是在加薩的恐怖分子發射的火箭，發生失誤所造成的，美國堅定地站在保護，衝突中平民性命這邊，我感到悲傷，真的替這場悲劇中，失去親人和傷者的家屬感到悲傷。」拜登除了譴責攻擊加薩醫院事件，重申對以色列的支持，也表示對加薩人道危機的關注，宣布將提供1億美金，約32億台幣的人道援助，給加薩和西岸居民，他也表示，支持巴勒斯坦建國的目標，另外以色列也應美國要求，宣布會允許援助品，包括「食物、水和藥物，從埃及進入加薩地區。,EBC
319,美使館遭圍攻！ 黎巴嫩警方催淚瓦斯驅離上百示威者｜東森新聞,https://news.ebc.net.tw/news/article/387512,10/19/2023 9:18,國際,美國大使館外遭到上百名示威者攻擊，黎巴嫩警方則是出動強力水柱驅離。CNN記者（聲音來源）：「這是即時的畫面顯示，你可以看到有大量的煙霧，街上有許多人，你可以十分明顯感受到，他們對於隔壁鄰居，也就是加薩地區，目前所發生的狀況，感到相當的不滿。」由於加薩一間醫院，當地時間17日遭遇空襲，引發許多支持巴勒斯坦的中東民眾激憤，黎巴嫩真主黨更宣布，將10月18日訂為針對以色列的「憤怒日」，呼籲各地穆斯林民眾上街抗議。因此黎巴嫩首都貝魯特才會爆發大規模示威，美國駐黎巴嫩大使館更是成為目標，遭到抗議民眾投擲石塊物品，美國政府則是緊急調高黎巴嫩的旅遊警示，呼籲公民非必要勿前往黎巴嫩。,EBC
320,以巴衝突／誰炸醫院？以公布哈瑪斯音檔 白宮證實聖戰組織犯罪｜東森新聞,https://news.ebc.net.tw/news/article/387571,10/19/2023 14:39,國際,暗夜中傳出巨響，北加薩「阿里阿拉伯」醫院爆炸，上百人死傷震驚全球。根據以色列國防部，所提供的畫面顯示，在醫院被擊中前，曾有一枚發射自北加薩的火箭彈，忽然往回飛，之後在空中爆炸，幾秒後位在下方的「加薩醫院」隨即爆炸起火燃燒。CNN軍事分析專家赫特林：「當火箭彈停止飛行，當時它被擊中，可能是被（以色列）鐵穹飛彈擊中，顯然飛彈在空中停止飛行，（推進）火焰熄滅後開始往下掉，當它撞擊地面，我們看到的是一個，比較大的爆炸，比一般火箭的爆炸還大。」小朋友撿著草皮上的垃圾，這段在網路上流傳的畫面，疑似是加薩「阿里阿拉伯」醫院，被轟炸前的和平畫面，難以想像20小時後一切變調，目前還無法確認，這兩起爆炸的關聯性，但最新說法也曝光。哈瑪斯成員對話音檔：「那是我們做的嗎？好像是，是誰說的？他們說彈片看起來像是來自這裡（加薩）的飛彈，而不是以色列。」CNN記者（轉述白宮聲明）：「加薩一些巴勒斯坦武裝分子，自己認為這是伊斯蘭聖戰組織的行動。」事實上醫院轟炸後，空拍畫面曝光，可以看到主要攻擊地點，是在醫院的戶外停車場，並且地面上也沒有，明顯飛彈攻擊的坑洞，爆炸地點附近建築物，並沒有嚴重受損，幾乎都完好如初，外界甚至懷疑，死亡人數可能只有50人，並非巴勒斯坦當局公布的，超過500人這麼高。約旦外長薩法迪：「在整個阿拉伯穆斯林世界，沒人相信（非以色列攻擊）。」到底是誰轟炸醫院，目前還不得而知，但是隨著證據一一浮現，指向哈瑪斯或其盟友，美國白宮也表示，將繼續調查釐清真相。,EBC
321,以巴衝突／伊朗呼籲穆斯林國家 對以國實施「石油禁運」｜東森新聞,https://news.ebc.net.tw/news/article/387573,10/19/2023 14:49,國際,以巴衝突持續，就有伊朗率先表態挺激進分子「哈瑪斯」，伊朗外交部率先發出聲明，呼籲所有「伊斯蘭」國家，立即對以色列實施全面禁運，包含石油制裁，甚至斷交。連伊朗總統也公開譴責美國，是以色列同謀，專家就憂心，以巴衝突會升溫成第三次世界大戰。以巴衝突還沒解，如今被外界視為背後最大支持者的「伊朗」，也毫不避諱公開挺哈瑪斯。伊朗外交部長，近期在社群媒體發表一則訊息，警告以色列的時間已經不多，甚至還呼籲所有伊斯蘭國家，要對以色列實施「全面禁運」，還有「石油制裁」，強調如果已經跟以色列建立關係的國家，都應該要立即驅逐以色列大使。伊朗總統萊希：「伊朗，全球穆斯林社區，和所有獲得解放的人民，都希望迅速切斷，與猶太復國主義政權的，政治聯繫。」除了外交部長，伊朗的總統還公開譴責美國，是以色列政權罪行的同謀，因為他們認為美國將導彈運入以色列，就是鼓勵以色列襲擊加薩平民。伊朗總統萊希：「伊斯蘭世界和全世界人民，所要求的是緊急結束，對加薩人民的圍攻。」如今伊朗明確表達立場，不斷呼籲其他中東國家，不要和以色列合作，專家憂心這是一場潛在的第三世界大戰，任何一個國家的表態，都可能會牽動局勢變化。,EBC
322,以軍F-16疑用非導引炸彈轟加薩！專家：效仿俄國｜東森新聞,https://news.ebc.net.tw/news/article/387575,10/19/2023 14:52,國際,深夜爆炸聲巨響，一團火球照亮天空，以色列在16日轟炸敘利亞阿勒坡國際機場，導致跑道全毀，而加薩地區醫院也被瘋狂轟炸造成嚴重死傷，當地居民群起憤怒。巴勒斯坦示威者：「烈士的鮮血在呼喚。」以巴衝突不斷，從最新空襲影像顯示，以色列空軍運用F-16戰機試圖大規模轟炸人口稠密的加薩地區。從以色列國防部釋出轟炸加薩地區的畫面，可以看到加薩地區不少區域冒出陣陣白煙，因為以色列空軍動用知名精靈炸彈，甚至還使用非導引炸彈，仔細看f-16戰機機翼下方懸掛的4顆空頭炸彈，空戰專家布朗克指出這是非導引炸彈。而且是1950年代用在韓戰中的M117，還有人在社群媒體上說，以色列用美製MK-84重型非導引炸彈來空襲加薩。而以色列會選擇使用這些非導引炸彈，有專家指出，是參考俄羅斯初期轟炸烏克蘭的手法建築窗框歪斜，窗戶玻璃全破碎，頂樓還留有遭砲彈攻擊過的痕跡，地上全是瓦礫碎片，當時俄軍在烏克蘭東南部重要港口城市馬利波鋼鐵廠，大規模轟炸也是用非導引炸彈，造成嚴重傷害。俄羅斯國防部發言人科納申科夫（2022.04）：「烏克蘭守軍被包圍，亞速鋼鐵廠所在的馬利波，已經被完全封鎖。」對比如今，以色列在加薩地區的攻擊手法如出一轍，而且使用非導引炸彈也大幅增加平民死傷。以巴衝突越演越烈，就怕會有更大一波攻擊，當地居民活在戰火中相當恐慌。,EBC
323,以巴衝突／拜登訪以國讚家屬未喪理性 稱突襲「如15個911恐攻」｜東森新聞,https://news.ebc.net.tw/news/article/387578,10/19/2023 14:57,國際,烽火連天的以色列，迎來重量級貴賓，美國總統拜登訪問「特拉維夫」，會見當地的急救人員，並慰問受害者家屬。美國總統拜登：「長久的痛苦，會使心都變成了硬石，在與你們所有人，這次快速會面中，我能看見你們的心，並沒有變成石頭。」特地引用詩詞稱讚他們，並沒有因為所發生的事情，喪失理智和人性，原本拜登訪問以色列，是要解決以巴衝突，造成的人道問題，卻在出訪前，發生加薩醫院遭到轟炸的慘劇，至於誰下手攻擊，白宮現在宣布，基於空中影像和攔截到的通訊內容，獲得情報顯示以色列並不是，加薩醫院遇襲的元凶，拜登也繼續聲援以色列，0637－0651911YT＠livenowfox，美國總統拜登：「自從這次恐攻發生以來，我們看到這被描述為以色列的911事件，但對以色列這樣大小的國家而言，這有如15個911事件。」雖然將哈瑪斯襲擊以色列，比喻成美國的911事件，但也不忘多次重申，哈瑪斯不代表全體巴勒斯坦人。在與以國內閣進行討論後，宣布會提供救援物資，以色列也宣布將允許食物、水，和藥物等救援物資從埃及進入加薩。美國總統拜登：「今天我要宣佈，我們將新注入一億美元的人道援助資金，到加薩和約旦河西岸。」同時美國，也對擔任哈瑪斯特工，以及提供資金往來的10人名單進行制裁，而在結束以色列的訪問之後，白宮更宣布在美東19日晚間，也就是台北時間20號的上午8點，拜登將會對美國全國發表演說。,EBC
324,以巴衝突／加薩北部頻遭空襲 南撤如地獄 童被逼喝馬桶水｜東森新聞,https://news.ebc.net.tw/news/article/387580,10/19/2023 15:06,國際,巨大爆炸聲響，被擊中的建築幾秒鐘整棟倒塌，以色列跟哈瑪斯的衝突，自從爆發以來，加薩地區空襲不斷，雖然以色列警告，住在加薩北部的所有平民需趕緊撤離，但現實情況很難說走就走。世界衛生組織官員蒙迪里：「因為目前的不安全局勢，疏散命令不可能執行。」即便成功撤離北部，也不代表能躲過戰火波及，因為以色列還是不斷對加薩中、南部發動空襲，就連用來當作庇護所的「聯合國學校」也遭殃。聯合國人權事務專員蒂爾克：「下午加薩中部地區，馬加齊難民營的，一所聯合國學校遭到攻擊，造成至少六人死亡。」醫院裡頭人滿為患，不斷有傷患被送到醫院，而在醫院外頭，也有許多一般民眾聚集在這裡，把醫院當避難所，只為躲避以色列空襲。另一個迫在眉睫的問題，就是這些逃難的難民，根本找不到地方居住，晚上只能露宿街頭，想拿到乾淨的水或食物，更是難上加難，有些人甚至喝起馬桶水。加薩民眾：「我們沒有飲用水，在加薩沒有飲用水，我們喝馬桶水，小孩喝馬桶水。」無論撤離還是留守家園，都是死路一條，面對戰爭，住在加薩的巴勒斯坦人，如今已經無處可逃。,EBC
325,以巴衝突／值班中尋6歲兒 醫師爸太平間認屍崩潰｜東森新聞,https://news.ebc.net.tw/news/article/387583,10/19/2023 15:22,國際,全身是傷的巴勒斯坦女孩，躺在急診病床上怒吼，他的父親穆薩，恰好是急診室的醫生，趕緊上前安撫，但在幾分鐘前，他才知道自己的家遭到空襲，而且近乎全毀，穆薩只能緊緊抱著老婆，但大兒子情緒瀕臨崩潰，因為另一個6歲兒子尤瑟夫，還下落不明。巴勒斯坦醫生穆薩vs.太太：「尤瑟夫，尤瑟夫呢？（我不是正在找他嗎）」他焦急地在醫院，四處尋找小兒子身影，最後做了最壞的打算，他走到太平間，親眼目睹兒子冰冷的遺體，他當場崩潰無法接受，穆薩太太接獲噩耗後，更是情緒潰堤。巴勒斯坦醫生穆薩太太：「他們找到我們，我告訴他們我有三個孩子，他們持續的找，我告訴他們他一定在下面，他們清除瓦礫後，我看到尤瑟夫，他已經不行了，他的頰骨裂開滿臉是血。」巴勒斯坦醫生穆薩：「我很震驚，我的家竟然被空襲，我的兄弟和他的家人也住在那，好幾名親人非死即傷。」小兒子尤瑟夫，不是穆薩唯一失去的親人，他說聽見爆炸聲響時，自己就有不祥的預感，只是沒想到最後等待他的，是再也無法搶救的遺憾。,EBC
326,以巴安理會互控殘忍 美批「未提以國自衛權」反對停火｜東森新聞,https://news.ebc.net.tw/news/article/387586,10/19/2023 15:32,國際,以色列與哈瑪斯衝突第13天，聯合國緊急召開會議，以色列與巴勒斯坦代表互控對方行為殘忍，更批評成員國沒有予以譴責。而在停火決議中，美國因為決議內容沒有提及「以色列自衛權」投下唯一反對票，聯合國會議成為各國角力戰場。以色列常駐聯合國代表埃爾丹：「你（聯合國）並沒有譴責哈馬斯的殘酷恐怖攻擊，實在無法理解。」巴勒斯坦駐聯合國大使曼蘇爾：「國際法上沒有實施屠殺的權利，以色列每天都在加薩進行屠殺。」情緒激動痛批對方，以色列與巴勒斯坦在聯合國會議上互咬，攻擊平民是殘酷行為。以色列常駐聯合國代表埃爾丹：「這是幾十年來最野蠻，最大規模的恐怖攻擊，比911還要大。」巴勒斯坦駐聯合國大使曼蘇爾：「（以軍）告訴人們撤到加薩南部，然後轟炸南部。」以色列哈瑪斯衝突第13天，聯合國緊急召開會議，以色列與巴勒斯坦你來我往火藥味濃！以色列常駐聯合國代表埃爾丹：「（轟炸首日）你在哪裡？聯合國在哪裡？聯合國知道這一切，但仍保持沉默。」巴勒斯坦駐聯合國大使曼蘇爾：「令人難以置信的是，有些人仍在談論自衛權。」雙方在會議上不斷指責對方與其盟友，然而在安理會對以色列哈瑪斯停火決議投票，英國、俄羅斯棄權，美國投下唯一的反對票。美國駐聯合國大使格林菲爾德：「美國對這項決議沒有提及，以色列的自衛權感到失望。」只是因為沒有「自衛權」的文字就投下反對票，顯示美國力挺以色列的決心，停火決議沒能通過，以巴衝突恐將持續，隨著雙方互不相讓，已經演變成各國之間的角力鬥爭。,EBC
327,快訊／以巴衝突升溫！外交部啟動撤僑 專機明天起飛｜東森新聞,https://news.ebc.net.tw/news/article/387587,10/19/2023 15:38,國際,以巴衝突爆發至超過10日天，情勢卻越來越緊繃，外交部今（19）日宣布，在綜合評估下，指示我國駐以色列代表處依據緊急應變計畫因應措施，正式啟動撤僑專機作業。根據中華民國外交部官網表示，我國撤僑專機作業的專機，訂於10月20日中午自台拉維夫機場起飛，同日下午抵達義大利羅馬國際際機場（FCO）。鑒於當地情勢變化快速，外交部呼籲我國在以僑胞及國人利用該專機儘速離境。經駐處統計我國僑胞及國人搭乘專機需求後，若尚有空位，基於人道及互助考量，也將提供與我國友好及理念相同國家的使館人員和僑民搭乘。外交部籲請在以國尚未登記搭乘專機的僑胞及國人，儘速與駐處聯繫登記。自10月7日以色列遭受哈瑪斯恐怖攻擊以來，外交部及駐以色列代表處持續協助國人藉由空路及陸路離境，至今已協助157位國人安全離境。駐處仍將續與在以色列的僑胞與國人保持緊密聯繫，隨時提供必要的協助。,EBC
